business_id,train_interaction_count
ai7aDimoUMFzKmm-Kjn7qg,35
ajGUFDANNSnqUoLvZPCcPw,122
as7hPsyLUSSiSEd2o1nErQ,16
avB60OOVc_YOyfbz2AqL_g,129
avE-w77G7GPPhLH5ZUnx8A,42
awiWJQVgs-Obsd7lB-m01w,10
b1pdnbYvBdtTxJOOom5WmA,85
b5_ZIVZHjYjzUUsMB-5b7w,82
bG_aXPwQoZoDvj5-kZIqRw,91
bIDyzk1VBkpofSORapAiew,15
bIQSx2fiHMq0IgmUo4C8QQ,72
bKNULviFM4ayuSwq809DIA,127
bNssht6kNekjlmT5YErBew,172
bQHG7iFr6zBoyl25aQI01w,27
bQpgeAc4Ug8RmzGbr0OV2g,53
bRhnVTfuxDchyFguyDzuDQ,77
bUCKMsxYP3dlzm5JqzozSQ,72
bUnqKEP7h48ePxHMXV0fNw,17
bV5raFcGwmElIbX9G_rWOQ,55
bVwshpRymmsAGlmXTj-bGA,175
bYG90_J95h7RvZMbE4qstA,19
bZUmx_CkQkAtFwAVqVhFrA,191
baF2ZFEtsIo2A1k61x3QSw,235
bjKfJwNPkmkZR_Av_4VlWQ,71
bjPUhanWoinHi2kywvVzBA,698
brqnz3tOKwc8nPnGhR_NKA,25
buYRcfHO-lU2LGlJ7zZUOg,14
bwgK5d9oT2sUcvyBOsTREQ,204
bwlHQiKk7EACbEZC5T3r7g,14
c0Y9Fi2KSrthgsczdAPZ_g,14
c0eRjo4okGY_ppuwTjNYzQ,41
c5_CD_YIdwPk40chA67Uqw,66
c5kcBGTi_xr32z88o8Al9Q,40
c6hhh1Kpr7iau8qMH74w2Q,439
c74bQOuVOCkqWsEfkgFUgg,97
cAZzKens_VhKXw002XfJgw,55
cG6FvMfbZmD-dDtLUwE2ow,106
cIPOp2B8Q8FWsf4rLdKLbA,29
cOKIKCLuUiWMUIb6Fp5N4w,31
cOSAFwj3NiEYFQpgheCygg,30
cOXc8c85Ms6dMEAJazLXHQ,963
cSLT_5UIlQ6JKzgYklBNeQ,46
cSaoPFiZUzaTgnxM91KgXg,61
cWu31txqrvLHMCUNdmnxfQ,111
cXfQ9MqoG41RGd8oIaFxag,16
cXn9eb7lsQVdxSPPPbEfYQ,14
cZ9Kaebb2Epq15_JWzPHbQ,11
ccxPXzCiungnKGPjrUdw1Q,16
ceSjm0nHamTmAd1tWcuDhw,20
cga_fZV1egLtyVSLb6TGhg,172
ci-kujWfHzsg5zCcqYZLKA,300
ckbvLKwjEb836t-EDKsVVg,303
cm0bhBDPM3bjBefmEXa3BQ,58
csBftms0brareTQSFGwpgA,9
dAaWxrY4le8xvTMqNjIRtw,52
dBMyCSVmAK4WC-o8AY03NA,42
dChRGpit9fM_kZK5pafNyA,560
dJKg1uEIE7cst91x8F_PSw,124
dUrtFfHBz15Q4GiyDFAqUw,43
dWaxiIFlz1kOgU9qzD9W4A,16
d_v34pr_SaxJfOo1ousAIQ,47
dkxB_I_3-63HJMmQszE0Kg,13
ds4Vf2mPGm3NXb0IvpsNtQ,34
dtsnh96yn64IT7sErc509g,55
e3Y3hDpwHc9RmQlJtIgHuw,427
e61JD2OVJn4yKS2wNZU_Mw,14
e9qNMs_SAw68QxLgV9gz0A,18
eCqXLayE2aN2CquG20nW6w,163
eEMqe1vC53vu3bkBSkekSw,69
eFKG-I-rfuBmzWlDoiZwRQ,73
eJlWEpImyfDB8BBPgNcq7A,86
eMiN8nm70jjKg8izikVWDA,572
eS3gRY_8yxWiGzMZIdgz-A,354
eV6TASovhCCBKPksZfJ8Pg,38
eVI64EQymywsvMLmDLX04w,110
eVnItf7xUwMn0HzRVcFY6A,53
eaUSPTynZkTg3qj_drNxPQ,13
ebnrEK3yNKkZE_YMVWzlvg,28
ehHQQflMgSUX5T3PFyjBWQ,34
ehtRUGXtMGiyjEsVTvyIKg,36
elNr6gSmjopx96cylXVnVw,56
ena3aLdMz2ym_OPVuTIJ2g,47
erObO9jRvqdnSY6uyeQTnQ,13
evM71YsOcaH9NVNWbJqMxg,42
eyPjx3MbU3zoWLo6JevpiA,208
f0xvxhU8xH5CzvS03L1PBA,115
f37jqHSmSARVyrBOFnVD2w,11
f3vUlNjhloQJVF01K7ENCg,20
f9LsZj4pZKMLzs7SK1ySzQ,45
fIlR_iCy3m10_UYt6lJjHQ,273
fJNSx1WOo77TmP7Bl26w_g,137
fcAaBcYFo1YqetIjs9l8Iw,55
fei9rruZ08-jy2pRz_0fNw,179
ffbSQaugQvO30KdGWr9qMQ,10
g16aFG2n7xJtFzy1KpPjZA,45
g8OyaT2RL8JCKItDExcFug,237
gB9c_OMjvGrn36XjHArAUQ,160
gEmVqHPesM4z0dC3nOnkUw,10
gHuMBv4kPMZ_TP8FhN8ySw,103
gIN5c4N2flPn0GrMYxKGVw,9
gKThxS9CbVNM-58GbkRS4w,155
gQCKrqkalAc--4cuW_C_Ow,355
gVbikTFkfFqZedpRRPZdHw,94
gXRbpGUZeIkis-gHiPetvQ,103
gXf19lUQxuFGAqn0S_ytuQ,52
gbMKr0Om2E1oE5f4z0mQgg,43
geFqswYwGZ_XmuSJy3DEvw,136
giVJJZSjs8HEjiQB7moYUg,39
gjALduh0HJg-xMHMm0Uz0Q,115
gjFUrbSMo1rA1jgG5IhA2A,677
guZdmpNVnkO5ukrF2ONSwQ,30
guxzC4GOY1MYY5KqfItwOQ,144
gxipZ2126wTI7uDNLttHSA,9
gyRfeBAYTAx-Nh1xIoF50Q,13
gzDJSSkr3VD2ON7yWnCavA,11
gzJWNwa0dILVYIK7BUFwTg,53
h19gWCpOaU-oMwfybICyBw,31
h1L1nOBt2P8IkfPexu0T6w,44
h1VtfwRJ-xKTrDfy1Ql7Gg,29
h3AI5bjSwdeT_WYbziS16g,10
h4emxpoA_pQ-Si8fSzzLig,56
h5KYnGUvF4XXuy0Q8o0HtQ,17
h7TO_IsmLCYmKKDVOOIeFw,1061
h85b3MFPWyaopMBy8DpBpA,142
h9GfiOchMPrz1etgz2ClLA,58
hE-6qyH8_Tsoy4so94-P3A,48
hGb-yA-llJ7hnw9NyzE52A,156
hUX1yAimviBIhb21D_KtcQ,311
hYQe_ufTaQCDQCgNj176aA,41
hZfGntDJ6SvXhcWLfkCFSg,17
hc7I_QpCszT3mlIP9uW19w,104
hlS7wJQ650VrIZ1X0O2iOA,136
hlWD47o6f5UU1cmXpLGEww,212
hljCyVrQuuYtMj2D1g5DDA,99
hyFzDuyOWNG2rg5GYJ2wiQ,121
i221dg3tgAMZLG-zeS5k3g,20
iRp8WsHdN1Acmp-P5Tx-mg,12
iSHKYbQfB2q6sGnd7AD2_A,29
iT1SHRDcql3SGws9XQRscQ,47
iUhLGy41VYrLVAhJFH4x_w,12
iZ9fg8Dm3SsHa5BqXktGtw,137
ib6UeCrDpk2dMVWdH_mE0Q,74
idH97uIodDocSlWM16Muug,27
idbdC3hdsJLXT4eHazaAiQ,72
ihGH3GrL9FyIXojRFcaRMg,139
iksVwRfpWymIUUFqw0tXpw,1106
iq0qAJ2Oc3myUTTMLseTXA,64
j-WKXu1uJbB2AvY09we9ZA,99
j0kqlcG_HluOEEFsA7WwCg,127
j1Dwh1vyuYfIypTt-Aeu6A,140
j2580WwGiOO7IUlY7jOyRQ,127
jFAj4ZTHKukcEnFZXz2DiA,11
jLsAwortT8sdnqFLo0moqA,505
jOgXXZdODiH-drcJYZkDnA,133
jauOvHru-4OrA1lJ0JLLSA,42
jjPX9UyeVpF8egi1Clh6GA,21
jm_6bIhR_TuciFIk5rhR7g,335
jnJ1HKLavj9c917PGleRsg,39
js8ZrAG63h81Lt83wweSwg,58
jsixIJGKOe4fVBIwq69-fA,98
jyuy51CI4o4dZ9s3otZmWA,47
jztTAvxtscotr6UvBqNQkg,19
k1VWscMY1JqCHNVDk-lD5w,129
k1WPGl766RE5t42kD60RyQ,60
k1nxMoD-KHswR0lC0tujpg,203
kDgbRdOh-TEInfcumtfwrA,99
kIDTTt6Vcn6nPsZAJcDJTg,17
kINOfJQjPY7kmpfH03fPXg,112
kOmhn5Eo6AWzMVL6ALRq2Q,50
kSWXxtZzpZLrBeyv-1BUuA,39
kXmscD-bp90t4QAh0H7Dig,72
kbzE-4P0okWr_JIXm7txyQ,11
kfXc2ltpRCkqA4yV87jj7A,31
kiA1mrC2ZVoRmpsWgAT7ow,299
kkgaPaqs3VKdlPUCwCv3kw,104
kr6FpW5rMNp_OX8Ha4j0Fw,26
ksNOQbbUkbCUuQWmEopJqQ,37
ktMvtPI3TBkTOpSf1sTXWw,220
kuUgMFCIQAGFZX4rk4jj0Q,43
kwsjuXKb6oLv8PbEWumhJQ,13
kxsZpxBlYDFd-e0sh_c0mA,38
l6gKBfHU0YB4p2-XWNTglA,18
l8gAoQqqVfphPe9jmIJZ3g,325
l9eLGG9ZKpLJzboZq-9LRQ,10
lGR0o4OvxJeOB9P_sSciTg,28
lK0ClWvVzQHWIcxQAWTzMg,22
lPPFfaAxzyj8R3dr9kasbg,15
lS42krxXMm-HIk7dntRsKQ,322
lSZEa0IsVPWCT6Ym9NF6jw,148
lTBPksND75qaWNqmlseICQ,30
lW5DyXf2pFQ_LFTacnGsCQ,23
lkQP24RF-W7Hvb2WOPJWAw,136
lmIGt2Y4xKYDxSqGMpu0EA,16
lwN9FutfBq81GnGWhj5Mng,71
m2QC6syUBosOCBNTwpci7A,36
m6RGfATGF1aL_g7oYJ-mbg,157
m8NqeSyNohkvYEZ22mKINA,17
mBcvp7NarEQEviJyRiX23Q,69
mBgfK8HLthPOMPkEbYLW-A,96
mC_m-4k9Xo1kzjSL0w7uoA,233
mF8czpMukj36ovHb3lGSeg,233
mJ_itjZYQ_OA71q2NaWE4Q,36
mMpqV1aCQE7fXic5fNbefA,23
mXI0EYsb2eCi5XU8YODSeA,9
mcKERMt08KRgYO8xvbk5zw,39
md1n17dYrlCxmQul8CR38g,185
mf1udZPfiikBAND9upDdoQ,112
mi7JfdCRLfxzFG71oW0I1g,56
mzJ7BxxhLtm-TD1vyne1yg,80
n4GDJsQAyBrcWduMjcJ-4g,199
n6GeIePXC0G3eS8UPGvloQ,95
nBr6NgqcZz1GhtAngU0RSQ,8
nF5QByCz21MY0KLtSoB5KA,378
nIAbuktMEzVjT4P9pG89rQ,1511
nIlmZLuMs0JuBRvAHSIf8Q,283
nMDteyIwo3zLbqm45xBwFw,158
nOVUeN4lQAnrwskMMJ4nEw,15
n_zDBVMcBFU1bCOERIQ6HQ,50
nb4q4rKYdtgH6I8Mbm93VA,274
nk2a2nI1jfln9zLpxEvTnw,178
nqGjZMGQ7ypfxn2KmyBW0g,147
nqMGXZ3haILky26NDAJVSA,13
o0xKesgHna2vdjT_HuIUVQ,7
o74FfCoe-BCh75PeMjr_aA,50
o8LebIdVCcy1o0bSD6nT2w,210
o996tDYd0KRgeuY9mDeAGg,216
oEcWJZDKjFbTXcOt4sqE1A,12
oHp9Hrzw8Pm-MaWZk7ZHNw,12
oIr50siZDtDYCE_p5K8nYA,231
oJrJaagQTqi-pmz5ZbOp7w,16
oLuOJ-3q8zJ-mhrwcR28eg,28
oN0HEVZHX-u9yYKsYLuXEg,15
oOKk4ZeB-wfwhZewXE4dQg,45
oQiX2J7Qdg7pAIAcqrHNrg,36
oRLG5fJrGJzzj4AO4yjqMg,38
oW0t4UaKmQGTlyT6F9j-hg,180
oiTf2LUZwcbgm0U-jH0y2Q,30
okNELZ0_cx8GFyRFcHYAqg,134
ol8pa4uP3mu97ii5gvw9qg,26
osKg7baZ4O6LT4ghJuUv8Q,67
owa7WsRu__bm-UYK6KRVkg,11
ox9L77GJ-ghsjcZlSPrZDg,122
oz5GyYc_R2-CB10nrV1Psw,22
ozCkVIIAhNldop4MMnLYtQ,36
p1R63C5BpV2rOurtC4fgdg,10
p2LfPp--eXZQzKtMdDL2aA,39
p4KaROTF8mE5ewT5gxgotQ,77
p9Dd6AjOawHGGzcUntYr-A,180
pCBYHV6YFKGNTkjLHBGf4A,48
pDqwlUlcYZUIzRGHLYFr3g,20
pFgkDEm69IhsQxI93BDbyQ,11
pFwBaG-6kvrGgSRfIhgPKQ,33
pHBwvBG3iZdOfpLNZTkVWQ,95
pN4bu3X4Upie2fc9H7BY7Q,69
pSZzbCrkMwBdriYCdXLd4w,40
pTanA4AfvywjZCYWupCeug,34
pWzrmh1oiU9ngWXGHKnnwQ,351
pbcIgKDyOvecndwTOBgDPg,119
pcy24IuPvHpj3bHvP6EitA,10
peg-QfuNihvtk4P1jpuMCQ,32
pf0o9mamFsNXeVNwUC61yQ,49
phsLOuBeiYI43hglvWK96Q,435
poyBhK0An9zRo-WEt3ogjg,23
prWF6l3ukkw0zLl3tl-V-g,14
py2kSvhHg5B6Z9ZrLHRjuQ,99
q-zV08jt6U-q05SMEuQJAQ,1908
q0M2TAymqg-YV6VDh7Fm2g,25
q9Pupuw6Z2b8WaYK-MGt4g,301
qATSs3f4s2x_Ec8qm-xjjw,67
qAWGiUXtlA_ddhuVV5KowA,26
qD6EoM0lbEA-0tfPTO9qpw,22
qEcBKBjkuOCtcPIfcuNEIg,28
qGzAMjE4EWgKK5cpIBDY7Q,32
qHXv-os4wfrfSPxGPgj2vg,108
qOrzaDT6Q92tVnBziWw8NA,304
qRgeV1CMZawRblc2qjHo_g,436
qY-BUQY-SFBaSrFHowF3nA,1216
qdL-EbgoA7Gq_2u4e4YvLw,129
qkMMkIdghXUiN7eMNSpiHg,14
qmKCQtAj0tM_6WhQCa5dbA,28
qsm7SkX60JsajT7Yz248FA,798
qtsIqEauKkbW6PvXz6aMaQ,83
qusUFFrMRrkGVoOlz3lcYA,86
qxBaXbrXManP31ytCxS2Lw,84
qxRTFagnexBZgDe055CjkQ,752
r3X75SK37buS94mDls3q_Q,262
r9RdpSEb2-0SGD_UcvnDkA,196
rAe-1HU5Z-DuUXEbzASXDA,435
rF0xI_3jjlsEKp3N0Z0BuQ,132
rIqkOMxkeoqvUzl909gNmQ,116
rJSLcfePsO1pdNMnauXg8A,182
rMuvtl4eluKRXx77j5WEMQ,22
rNg75hKR0UIB5-jX5WiVQg,53
rVGxva6cx2eID4ghDLVHJg,533
rZw9O5lJ36m_mXeRKE4G9A,26
r_Szx6AwqKE_wgjS5duShw,64
r_T2N2tospw9zHhnX-1iAg,61
rac127HhFxS1RtWA1Rf61Q,11
rdDC5Ts8NZjuGHJn4bqMAQ,43
rjioWnWXnEbPc_0ocmoQEw,93
rlKk3ynwimKAa70zhpAntA,62
rmvEN4p8to8hx7o7lo8Xlg,53
roc-xyyzN5b_nImb0NdRLQ,77
rowZsHs7UFgiL4Okqnk_Jg,23
rqmZ3JVVBQVxU0hZ_sXhmA,37
rvceeMn_mPxVGOToGWWMGg,10
s28vCG365GHnGkWDSSsZUA,208
s5nduiTPNps4_2p9ZoHDbA,19
s6It5dhPEdLeiaPSXEw6aw,17
sBtVDqQEll-83ywL6yml9g,91
sEA4rp2JGOR7YE_SuoJSGQ,8
sJUe1pYicJ54xOXPDNT6hA,43
sMdB3cNDCArRJEjb3Er1OQ,17
sbEs9aLKIpF31VsH7DY1gA,29
shY04R-JPKuAX0hCyHBrbA,18
shbtvcGnl-PEQOpffwYq-w,26
shmNcjICpPMrbo-sjJ0mQw,22
stAPGCcWDJkNWA5u3nqa8Q,42
t0XZSpsqFFM5nlHHeMFNmw,75
t3PkHzVTvPA8qRxKe9TIkQ,269
t3uOJKilXAzO7vC2B83RZg,55
t81dPFSGJz1ZuaLoP0vp9w,27
tGgCNNHVzCPxtKE7PkBjwg,90
tHlEq_yvHuutJ4UxxEeMEg,47
tM-ObyoUno83kylE283iXw,279
tVELQMCI0485CPvgtTlMDA,245
tVxL-Ygzwp8NMuxwvNmWRA,16
tdWrPT2XT2NpPtfQQhf08w,86
tdXYmpPzMuBzm9bN46PG3w,263
tju5-hhym7bAyxJsAFZoFg,36
tmroquufdrXXwFx1qiXNuA,25
ttKqW7KM06WYjQyiyUgGVQ,24
tvGlen-jTl9alu0sU3bqgg,25
twuI1VB2L8_2MrhpswM4Kw,87
u-8sFq05DQ6PYCR5HiKZ2w,164
u0aAfNcZYcRaCpYeziqq8Q,19
u5_y_iOUMjbvqSwWXIx-5A,131
u6d3yxe7hns5veswWcSdXA,34
u9ZKz1sVVkLr0qTjj3B1mQ,45
uAJ_rq4ZQUgERalFBO_zlQ,133
uCBEcUgXHrKH72fB8TwKAg,26
uE_39C9Mi51XfZv68M253g,215
uI8-q_D1pADZy8g1R1UP6Q,8
uSW_RGoNOqOmtR1lchGxUg,10
uTUTULYSAmHGK7w5DDw5iA,96
uUZIIkBvi7-0114yAlL3vg,18
uY4LSPsa3bVKzYQitbfsUw,13
udwnOjbK08IQPiPL_hJEyw,32
uj5QvIphe4ZWHBTCJRVkaQ,37
un20fcU_7BEQzWueoVZT0w,39
upkreyzHS0heQGzCtJ0aNg,120
utk0M6RZXbtTYTbip40Bdw,100
v72qGvd53IxhM2m8aatOpg,225
v7ibuvyZutqZ7pjMCH1exg,44
vBQIBNOXsVrGNWKwaYEi7Q,383
vLK24sRbEUnEoB2SYUimfA,18
vUDuc-y6kKnauHAkqXwEYQ,10
vUkiYPpbkMXA99WneLSGkQ,690
vVfy055EfLMdd0yJYHxiMQ,668
vZaffHdIHp9qwh_23s0OkA,25
vlUDK6R08DZAmTzaIsFuPQ,14
vpfy4_N1PozCkvk2WDE_RQ,304
vpkCctZV4_q7iUkmtdZkzQ,20
vrDax0Opr-CFuvwp396L0g,69
vs0uV4vwkv0eKB5FIyI3ug,12
vvPGNsRbslG1-ovtMrLmsQ,78
vwAhm3pRjCEz_jNXr9vMaA,202
vzwyBgWusjT7TIyiu1A2BA,59
w2gys8QVC58VO5o2I0E9Rg,70
w9GI3f5z_I3h1FvJo0oc8A,66
wE0DNA2dGzwLUTy6rxz3IQ,25
wLMKPkH0t9kN-RLIJ26ORQ,10
wMQkdK2aNMvq2xoojC98Mw,223
wSuEwNNOTSH8LJcH1PJAYg,18
wT-pzGY8rJ_xbTJDKaSl8A,20
wVFy58Rt0x_ZGGLK_6VifA,20
wVxXRFf10zTTAs11nr4xeA,51
wWLic8cT6apGZWK8wWWSQQ,104
w_JNBcdRer2wZlKMiC4hHA,103
waLd1ruvJl_Ur0lVFxEzrw,27
wgh4DAaFm8SfIhUtoJ5_Xw,20
whA2TmbaegoFnrTtFZ2i0Q,149
wjJ4QBThuRUAz3m5-Wqxkg,25
wjemV9yGMJ93IvCkOmjxFA,11
wm5mQ4cSpvko9WlCq07RFw,967
wocwfwSFrNfYJRyfYSi1Cw,348
ws6TIgXXA-5RSHRrMBEktA,92
x3jRG95AVMBFcxVovRwIRg,69
x4BSeDfK8AFeguTRELNgUg,44
xAG6_QRd50p3LGpq7VSPoA,9
xPUAToEmtkJlRjIKDkpWIQ,11
xZBx-Xzoi2dBK4axnT-Lrw,24
xbsTbXKfuV8sIINTUQT0Dg,23
xdc0TbKkHMZN3N82oeq2XA,117
xellD0NghW7cmmeIgjmEXA,97
xkoMuRwlujZyQkijTtsmOg,18
xwyRa1tu9V3_JGHMiCg8Og,51
y1OnXk_6L74oM4ehHqVYgw,23
y2Y6TerXTiVRbnFcAuMXEA,12
y4xwjaoMiM-IX27KbBX1-A,48
y6BfLt9Gvrq2JsJvjkjdIQ,27
y930pQM0EUblQluRLkXLQg,25
y9XVl5058TPjHcO6O2HBaA,17
yEKmlxvhA2EWrMLbwWi7Hw,231
yPrNoVfE90iZxSYzty7RNw,15
yQYv1qRZ5zG-1UZJtHZlcQ,11
ydMzeoGgK9WMjomKi3CWNQ,115
yksAB6aQXfNRrZM0jTxyOA,278
yqSy1-3O1ldt-YWQT7YACw,23
ytJqPKLH6l4mpAb5x0XxVA,24
yvpwN5321mM3x8G2ZiEZmw,34
z4yBWuipKoas_hK9RrSARA,11
zAl8dPJnqEmyImoluzXOeA,11
zD7CNbDQQ67jWNOtoXLxJA,30
zEKvxI5F_j_dBfwRCfQloA,567
zEfS4bEO49G8mmQ9hhcPfw,72
zQPHrply2yeB1EGNnoS66A,193
zUFgmNOQqIL71lT_WKplFw,72
zhdJZc19FDnARtn_r9WDjA,11
zkUHHsE-ktfrNlhL6CXalQ,87
zqZx70_E5Y_W4rjhahpJag,25
zwd4dyQ5ovnjVojWfAuhMw,236
zxRmQ_FWVowh8rlzLCSURQ,21
