business_id,train_interaction_count
ai7aDimoUMFzKmm-Kjn7qg,37
ajGUFDANNSnqUoLvZPCcPw,124
as7hPsyLUSSiSEd2o1nErQ,16
avB60OOVc_YOyfbz2AqL_g,134
avE-w77G7GPPhLH5ZUnx8A,47
awiWJQVgs-Obsd7lB-m01w,10
b1pdnbYvBdtTxJOOom5WmA,93
b5_ZIVZHjYjzUUsMB-5b7w,86
bG_aXPwQoZoDvj5-kZIqRw,94
bIDyzk1VBkpofSORapAiew,15
bIQSx2fiHMq0IgmUo4C8QQ,74
bKNULviFM4ayuSwq809DIA,133
bNssht6kNekjlmT5YErBew,181
bQHG7iFr6zBoyl25aQI01w,28
bQpgeAc4Ug8RmzGbr0OV2g,54
bRhnVTfuxDchyFguyDzuDQ,79
bUCKMsxYP3dlzm5JqzozSQ,76
bUnqKEP7h48ePxHMXV0fNw,18
bV5raFcGwmElIbX9G_rWOQ,59
bVwshpRymmsAGlmXTj-bGA,181
bYG90_J95h7RvZMbE4qstA,20
bZUmx_CkQkAtFwAVqVhFrA,206
baF2ZFEtsIo2A1k61x3QSw,245
bjKfJwNPkmkZR_Av_4VlWQ,74
bjPUhanWoinHi2kywvVzBA,721
brqnz3tOKwc8nPnGhR_NKA,26
buYRcfHO-lU2LGlJ7zZUOg,14
bwgK5d9oT2sUcvyBOsTREQ,218
bwlHQiKk7EACbEZC5T3r7g,17
c0Y9Fi2KSrthgsczdAPZ_g,16
c0eRjo4okGY_ppuwTjNYzQ,41
c5_CD_YIdwPk40chA67Uqw,66
c5kcBGTi_xr32z88o8Al9Q,41
c6hhh1Kpr7iau8qMH74w2Q,450
c74bQOuVOCkqWsEfkgFUgg,99
cAZzKens_VhKXw002XfJgw,59
cG6FvMfbZmD-dDtLUwE2ow,107
cIPOp2B8Q8FWsf4rLdKLbA,30
cOKIKCLuUiWMUIb6Fp5N4w,32
cOSAFwj3NiEYFQpgheCygg,31
cOXc8c85Ms6dMEAJazLXHQ,990
cSLT_5UIlQ6JKzgYklBNeQ,48
cSaoPFiZUzaTgnxM91KgXg,64
cWu31txqrvLHMCUNdmnxfQ,114
cXfQ9MqoG41RGd8oIaFxag,17
cXn9eb7lsQVdxSPPPbEfYQ,14
cZ9Kaebb2Epq15_JWzPHbQ,11
ccxPXzCiungnKGPjrUdw1Q,17
ceSjm0nHamTmAd1tWcuDhw,22
cga_fZV1egLtyVSLb6TGhg,176
ci-kujWfHzsg5zCcqYZLKA,309
ckbvLKwjEb836t-EDKsVVg,312
cm0bhBDPM3bjBefmEXa3BQ,60
csBftms0brareTQSFGwpgA,10
dAaWxrY4le8xvTMqNjIRtw,55
dBMyCSVmAK4WC-o8AY03NA,42
dChRGpit9fM_kZK5pafNyA,597
dJKg1uEIE7cst91x8F_PSw,131
dUrtFfHBz15Q4GiyDFAqUw,50
dWaxiIFlz1kOgU9qzD9W4A,16
d_v34pr_SaxJfOo1ousAIQ,49
dkxB_I_3-63HJMmQszE0Kg,13
ds4Vf2mPGm3NXb0IvpsNtQ,35
dtsnh96yn64IT7sErc509g,56
e3Y3hDpwHc9RmQlJtIgHuw,439
e61JD2OVJn4yKS2wNZU_Mw,14
e9qNMs_SAw68QxLgV9gz0A,18
eCqXLayE2aN2CquG20nW6w,168
eEMqe1vC53vu3bkBSkekSw,74
eFKG-I-rfuBmzWlDoiZwRQ,76
eJlWEpImyfDB8BBPgNcq7A,88
eMiN8nm70jjKg8izikVWDA,591
eS3gRY_8yxWiGzMZIdgz-A,369
eV6TASovhCCBKPksZfJ8Pg,43
eVI64EQymywsvMLmDLX04w,116
eVnItf7xUwMn0HzRVcFY6A,53
eaUSPTynZkTg3qj_drNxPQ,14
ebnrEK3yNKkZE_YMVWzlvg,29
ehHQQflMgSUX5T3PFyjBWQ,37
ehtRUGXtMGiyjEsVTvyIKg,38
elNr6gSmjopx96cylXVnVw,58
ena3aLdMz2ym_OPVuTIJ2g,50
erObO9jRvqdnSY6uyeQTnQ,14
evM71YsOcaH9NVNWbJqMxg,43
eyPjx3MbU3zoWLo6JevpiA,217
f0xvxhU8xH5CzvS03L1PBA,117
f37jqHSmSARVyrBOFnVD2w,13
f3vUlNjhloQJVF01K7ENCg,21
f9LsZj4pZKMLzs7SK1ySzQ,48
fIlR_iCy3m10_UYt6lJjHQ,282
fJNSx1WOo77TmP7Bl26w_g,145
fcAaBcYFo1YqetIjs9l8Iw,56
fei9rruZ08-jy2pRz_0fNw,189
ffbSQaugQvO30KdGWr9qMQ,11
g16aFG2n7xJtFzy1KpPjZA,47
g8OyaT2RL8JCKItDExcFug,246
gB9c_OMjvGrn36XjHArAUQ,169
gEmVqHPesM4z0dC3nOnkUw,10
gHuMBv4kPMZ_TP8FhN8ySw,112
gIN5c4N2flPn0GrMYxKGVw,9
gKThxS9CbVNM-58GbkRS4w,160
gQCKrqkalAc--4cuW_C_Ow,371
gVbikTFkfFqZedpRRPZdHw,97
gXRbpGUZeIkis-gHiPetvQ,111
gXf19lUQxuFGAqn0S_ytuQ,55
gbMKr0Om2E1oE5f4z0mQgg,47
geFqswYwGZ_XmuSJy3DEvw,142
giVJJZSjs8HEjiQB7moYUg,40
gjALduh0HJg-xMHMm0Uz0Q,116
gjFUrbSMo1rA1jgG5IhA2A,698
guZdmpNVnkO5ukrF2ONSwQ,33
guxzC4GOY1MYY5KqfItwOQ,146
gxipZ2126wTI7uDNLttHSA,10
gyRfeBAYTAx-Nh1xIoF50Q,14
gzDJSSkr3VD2ON7yWnCavA,11
gzJWNwa0dILVYIK7BUFwTg,57
h19gWCpOaU-oMwfybICyBw,33
h1L1nOBt2P8IkfPexu0T6w,45
h1VtfwRJ-xKTrDfy1Ql7Gg,31
h3AI5bjSwdeT_WYbziS16g,11
h4emxpoA_pQ-Si8fSzzLig,56
h5KYnGUvF4XXuy0Q8o0HtQ,18
h7TO_IsmLCYmKKDVOOIeFw,1107
h85b3MFPWyaopMBy8DpBpA,146
h9GfiOchMPrz1etgz2ClLA,60
hE-6qyH8_Tsoy4so94-P3A,51
hGb-yA-llJ7hnw9NyzE52A,166
hUX1yAimviBIhb21D_KtcQ,321
hYQe_ufTaQCDQCgNj176aA,42
hZfGntDJ6SvXhcWLfkCFSg,18
hc7I_QpCszT3mlIP9uW19w,110
hlS7wJQ650VrIZ1X0O2iOA,142
hlWD47o6f5UU1cmXpLGEww,218
hljCyVrQuuYtMj2D1g5DDA,104
hyFzDuyOWNG2rg5GYJ2wiQ,133
i221dg3tgAMZLG-zeS5k3g,20
iRp8WsHdN1Acmp-P5Tx-mg,15
iSHKYbQfB2q6sGnd7AD2_A,29
iT1SHRDcql3SGws9XQRscQ,50
iUhLGy41VYrLVAhJFH4x_w,12
iZ9fg8Dm3SsHa5BqXktGtw,139
ib6UeCrDpk2dMVWdH_mE0Q,78
idH97uIodDocSlWM16Muug,28
idbdC3hdsJLXT4eHazaAiQ,76
ihGH3GrL9FyIXojRFcaRMg,148
iksVwRfpWymIUUFqw0tXpw,1139
iq0qAJ2Oc3myUTTMLseTXA,69
j-WKXu1uJbB2AvY09we9ZA,103
j0kqlcG_HluOEEFsA7WwCg,130
j1Dwh1vyuYfIypTt-Aeu6A,145
j2580WwGiOO7IUlY7jOyRQ,134
jFAj4ZTHKukcEnFZXz2DiA,11
jLsAwortT8sdnqFLo0moqA,533
jOgXXZdODiH-drcJYZkDnA,141
jauOvHru-4OrA1lJ0JLLSA,43
jjPX9UyeVpF8egi1Clh6GA,21
jm_6bIhR_TuciFIk5rhR7g,347
jnJ1HKLavj9c917PGleRsg,41
js8ZrAG63h81Lt83wweSwg,64
jsixIJGKOe4fVBIwq69-fA,102
jyuy51CI4o4dZ9s3otZmWA,51
jztTAvxtscotr6UvBqNQkg,22
k1VWscMY1JqCHNVDk-lD5w,133
k1WPGl766RE5t42kD60RyQ,61
k1nxMoD-KHswR0lC0tujpg,213
kDgbRdOh-TEInfcumtfwrA,104
kIDTTt6Vcn6nPsZAJcDJTg,20
kINOfJQjPY7kmpfH03fPXg,116
kOmhn5Eo6AWzMVL6ALRq2Q,52
kSWXxtZzpZLrBeyv-1BUuA,41
kXmscD-bp90t4QAh0H7Dig,79
kbzE-4P0okWr_JIXm7txyQ,11
kfXc2ltpRCkqA4yV87jj7A,33
kiA1mrC2ZVoRmpsWgAT7ow,303
kkgaPaqs3VKdlPUCwCv3kw,108
kr6FpW5rMNp_OX8Ha4j0Fw,26
ksNOQbbUkbCUuQWmEopJqQ,38
ktMvtPI3TBkTOpSf1sTXWw,232
kuUgMFCIQAGFZX4rk4jj0Q,44
kwsjuXKb6oLv8PbEWumhJQ,13
kxsZpxBlYDFd-e0sh_c0mA,38
l6gKBfHU0YB4p2-XWNTglA,19
l8gAoQqqVfphPe9jmIJZ3g,344
l9eLGG9ZKpLJzboZq-9LRQ,10
lGR0o4OvxJeOB9P_sSciTg,28
lK0ClWvVzQHWIcxQAWTzMg,22
lPPFfaAxzyj8R3dr9kasbg,16
lS42krxXMm-HIk7dntRsKQ,334
lSZEa0IsVPWCT6Ym9NF6jw,151
lTBPksND75qaWNqmlseICQ,30
lW5DyXf2pFQ_LFTacnGsCQ,23
lkQP24RF-W7Hvb2WOPJWAw,142
lmIGt2Y4xKYDxSqGMpu0EA,16
lwN9FutfBq81GnGWhj5Mng,72
m2QC6syUBosOCBNTwpci7A,39
m6RGfATGF1aL_g7oYJ-mbg,165
m8NqeSyNohkvYEZ22mKINA,18
mBcvp7NarEQEviJyRiX23Q,69
mBgfK8HLthPOMPkEbYLW-A,97
mC_m-4k9Xo1kzjSL0w7uoA,241
mF8czpMukj36ovHb3lGSeg,241
mJ_itjZYQ_OA71q2NaWE4Q,36
mMpqV1aCQE7fXic5fNbefA,24
mXI0EYsb2eCi5XU8YODSeA,10
mcKERMt08KRgYO8xvbk5zw,41
md1n17dYrlCxmQul8CR38g,189
mf1udZPfiikBAND9upDdoQ,123
mi7JfdCRLfxzFG71oW0I1g,58
mzJ7BxxhLtm-TD1vyne1yg,87
n4GDJsQAyBrcWduMjcJ-4g,210
n6GeIePXC0G3eS8UPGvloQ,97
nBr6NgqcZz1GhtAngU0RSQ,10
nF5QByCz21MY0KLtSoB5KA,393
nIAbuktMEzVjT4P9pG89rQ,1563
nIlmZLuMs0JuBRvAHSIf8Q,298
nMDteyIwo3zLbqm45xBwFw,166
nOVUeN4lQAnrwskMMJ4nEw,19
n_zDBVMcBFU1bCOERIQ6HQ,51
nb4q4rKYdtgH6I8Mbm93VA,284
nk2a2nI1jfln9zLpxEvTnw,183
nqGjZMGQ7ypfxn2KmyBW0g,150
nqMGXZ3haILky26NDAJVSA,17
o0xKesgHna2vdjT_HuIUVQ,7
o74FfCoe-BCh75PeMjr_aA,50
o8LebIdVCcy1o0bSD6nT2w,220
o996tDYd0KRgeuY9mDeAGg,226
oEcWJZDKjFbTXcOt4sqE1A,12
oHp9Hrzw8Pm-MaWZk7ZHNw,14
oIr50siZDtDYCE_p5K8nYA,243
oJrJaagQTqi-pmz5ZbOp7w,16
oLuOJ-3q8zJ-mhrwcR28eg,30
oN0HEVZHX-u9yYKsYLuXEg,16
oOKk4ZeB-wfwhZewXE4dQg,50
oQiX2J7Qdg7pAIAcqrHNrg,37
oRLG5fJrGJzzj4AO4yjqMg,43
oW0t4UaKmQGTlyT6F9j-hg,188
oiTf2LUZwcbgm0U-jH0y2Q,31
okNELZ0_cx8GFyRFcHYAqg,135
ol8pa4uP3mu97ii5gvw9qg,26
osKg7baZ4O6LT4ghJuUv8Q,71
owa7WsRu__bm-UYK6KRVkg,12
ox9L77GJ-ghsjcZlSPrZDg,127
oz5GyYc_R2-CB10nrV1Psw,24
ozCkVIIAhNldop4MMnLYtQ,38
p1R63C5BpV2rOurtC4fgdg,12
p2LfPp--eXZQzKtMdDL2aA,40
p4KaROTF8mE5ewT5gxgotQ,81
p9Dd6AjOawHGGzcUntYr-A,188
pCBYHV6YFKGNTkjLHBGf4A,49
pDqwlUlcYZUIzRGHLYFr3g,20
pFgkDEm69IhsQxI93BDbyQ,11
pFwBaG-6kvrGgSRfIhgPKQ,36
pHBwvBG3iZdOfpLNZTkVWQ,96
pN4bu3X4Upie2fc9H7BY7Q,76
pSZzbCrkMwBdriYCdXLd4w,41
pTanA4AfvywjZCYWupCeug,36
pWzrmh1oiU9ngWXGHKnnwQ,361
pbcIgKDyOvecndwTOBgDPg,125
pcy24IuPvHpj3bHvP6EitA,11
peg-QfuNihvtk4P1jpuMCQ,32
pf0o9mamFsNXeVNwUC61yQ,55
phsLOuBeiYI43hglvWK96Q,449
poyBhK0An9zRo-WEt3ogjg,24
prWF6l3ukkw0zLl3tl-V-g,14
py2kSvhHg5B6Z9ZrLHRjuQ,102
q-zV08jt6U-q05SMEuQJAQ,1937
q0M2TAymqg-YV6VDh7Fm2g,27
q9Pupuw6Z2b8WaYK-MGt4g,309
qATSs3f4s2x_Ec8qm-xjjw,69
qAWGiUXtlA_ddhuVV5KowA,26
qD6EoM0lbEA-0tfPTO9qpw,27
qEcBKBjkuOCtcPIfcuNEIg,29
qGzAMjE4EWgKK5cpIBDY7Q,33
qHXv-os4wfrfSPxGPgj2vg,111
qOrzaDT6Q92tVnBziWw8NA,321
qRgeV1CMZawRblc2qjHo_g,457
qY-BUQY-SFBaSrFHowF3nA,1258
qdL-EbgoA7Gq_2u4e4YvLw,131
qkMMkIdghXUiN7eMNSpiHg,14
qmKCQtAj0tM_6WhQCa5dbA,30
qsm7SkX60JsajT7Yz248FA,828
qtsIqEauKkbW6PvXz6aMaQ,83
qusUFFrMRrkGVoOlz3lcYA,86
qxBaXbrXManP31ytCxS2Lw,89
qxRTFagnexBZgDe055CjkQ,789
r3X75SK37buS94mDls3q_Q,274
r9RdpSEb2-0SGD_UcvnDkA,202
rAe-1HU5Z-DuUXEbzASXDA,454
rF0xI_3jjlsEKp3N0Z0BuQ,139
rIqkOMxkeoqvUzl909gNmQ,123
rJSLcfePsO1pdNMnauXg8A,187
rMuvtl4eluKRXx77j5WEMQ,25
rNg75hKR0UIB5-jX5WiVQg,54
rVGxva6cx2eID4ghDLVHJg,548
rZw9O5lJ36m_mXeRKE4G9A,27
r_Szx6AwqKE_wgjS5duShw,68
r_T2N2tospw9zHhnX-1iAg,64
rac127HhFxS1RtWA1Rf61Q,15
rdDC5Ts8NZjuGHJn4bqMAQ,45
rjioWnWXnEbPc_0ocmoQEw,99
rlKk3ynwimKAa70zhpAntA,64
rmvEN4p8to8hx7o7lo8Xlg,56
roc-xyyzN5b_nImb0NdRLQ,78
rowZsHs7UFgiL4Okqnk_Jg,23
rqmZ3JVVBQVxU0hZ_sXhmA,40
rvceeMn_mPxVGOToGWWMGg,10
s28vCG365GHnGkWDSSsZUA,223
s5nduiTPNps4_2p9ZoHDbA,19
s6It5dhPEdLeiaPSXEw6aw,19
sBtVDqQEll-83ywL6yml9g,92
sEA4rp2JGOR7YE_SuoJSGQ,10
sJUe1pYicJ54xOXPDNT6hA,44
sMdB3cNDCArRJEjb3Er1OQ,18
sbEs9aLKIpF31VsH7DY1gA,29
shY04R-JPKuAX0hCyHBrbA,18
shbtvcGnl-PEQOpffwYq-w,27
shmNcjICpPMrbo-sjJ0mQw,24
stAPGCcWDJkNWA5u3nqa8Q,48
t0XZSpsqFFM5nlHHeMFNmw,80
t3PkHzVTvPA8qRxKe9TIkQ,285
t3uOJKilXAzO7vC2B83RZg,57
t81dPFSGJz1ZuaLoP0vp9w,28
tGgCNNHVzCPxtKE7PkBjwg,93
tHlEq_yvHuutJ4UxxEeMEg,48
tM-ObyoUno83kylE283iXw,299
tVELQMCI0485CPvgtTlMDA,263
tVxL-Ygzwp8NMuxwvNmWRA,16
tdWrPT2XT2NpPtfQQhf08w,88
tdXYmpPzMuBzm9bN46PG3w,272
tju5-hhym7bAyxJsAFZoFg,40
tmroquufdrXXwFx1qiXNuA,25
ttKqW7KM06WYjQyiyUgGVQ,24
tvGlen-jTl9alu0sU3bqgg,30
twuI1VB2L8_2MrhpswM4Kw,88
u-8sFq05DQ6PYCR5HiKZ2w,166
u0aAfNcZYcRaCpYeziqq8Q,26
u5_y_iOUMjbvqSwWXIx-5A,138
u6d3yxe7hns5veswWcSdXA,39
u9ZKz1sVVkLr0qTjj3B1mQ,45
uAJ_rq4ZQUgERalFBO_zlQ,137
uCBEcUgXHrKH72fB8TwKAg,26
uE_39C9Mi51XfZv68M253g,218
uI8-q_D1pADZy8g1R1UP6Q,10
uSW_RGoNOqOmtR1lchGxUg,10
uTUTULYSAmHGK7w5DDw5iA,98
uUZIIkBvi7-0114yAlL3vg,19
uY4LSPsa3bVKzYQitbfsUw,14
udwnOjbK08IQPiPL_hJEyw,32
uj5QvIphe4ZWHBTCJRVkaQ,37
un20fcU_7BEQzWueoVZT0w,39
upkreyzHS0heQGzCtJ0aNg,125
utk0M6RZXbtTYTbip40Bdw,107
v72qGvd53IxhM2m8aatOpg,237
v7ibuvyZutqZ7pjMCH1exg,45
vBQIBNOXsVrGNWKwaYEi7Q,398
vLK24sRbEUnEoB2SYUimfA,19
vUDuc-y6kKnauHAkqXwEYQ,13
vUkiYPpbkMXA99WneLSGkQ,711
vVfy055EfLMdd0yJYHxiMQ,705
vZaffHdIHp9qwh_23s0OkA,25
vlUDK6R08DZAmTzaIsFuPQ,16
vpfy4_N1PozCkvk2WDE_RQ,314
vpkCctZV4_q7iUkmtdZkzQ,22
vrDax0Opr-CFuvwp396L0g,74
vs0uV4vwkv0eKB5FIyI3ug,13
vvPGNsRbslG1-ovtMrLmsQ,80
vwAhm3pRjCEz_jNXr9vMaA,207
vzwyBgWusjT7TIyiu1A2BA,59
w2gys8QVC58VO5o2I0E9Rg,73
w9GI3f5z_I3h1FvJo0oc8A,67
wE0DNA2dGzwLUTy6rxz3IQ,27
wLMKPkH0t9kN-RLIJ26ORQ,11
wMQkdK2aNMvq2xoojC98Mw,226
wSuEwNNOTSH8LJcH1PJAYg,18
wT-pzGY8rJ_xbTJDKaSl8A,21
wVFy58Rt0x_ZGGLK_6VifA,21
wVxXRFf10zTTAs11nr4xeA,54
wWLic8cT6apGZWK8wWWSQQ,105
w_JNBcdRer2wZlKMiC4hHA,113
waLd1ruvJl_Ur0lVFxEzrw,32
wgh4DAaFm8SfIhUtoJ5_Xw,20
whA2TmbaegoFnrTtFZ2i0Q,158
wjJ4QBThuRUAz3m5-Wqxkg,29
wjemV9yGMJ93IvCkOmjxFA,11
wm5mQ4cSpvko9WlCq07RFw,1017
wocwfwSFrNfYJRyfYSi1Cw,367
ws6TIgXXA-5RSHRrMBEktA,102
x3jRG95AVMBFcxVovRwIRg,73
x4BSeDfK8AFeguTRELNgUg,47
xAG6_QRd50p3LGpq7VSPoA,9
xPUAToEmtkJlRjIKDkpWIQ,11
xZBx-Xzoi2dBK4axnT-Lrw,25
xbsTbXKfuV8sIINTUQT0Dg,26
xdc0TbKkHMZN3N82oeq2XA,130
xellD0NghW7cmmeIgjmEXA,100
xkoMuRwlujZyQkijTtsmOg,19
xwyRa1tu9V3_JGHMiCg8Og,55
y1OnXk_6L74oM4ehHqVYgw,27
y2Y6TerXTiVRbnFcAuMXEA,13
y4xwjaoMiM-IX27KbBX1-A,49
y6BfLt9Gvrq2JsJvjkjdIQ,30
y930pQM0EUblQluRLkXLQg,26
y9XVl5058TPjHcO6O2HBaA,20
yEKmlxvhA2EWrMLbwWi7Hw,236
yPrNoVfE90iZxSYzty7RNw,15
yQYv1qRZ5zG-1UZJtHZlcQ,11
ydMzeoGgK9WMjomKi3CWNQ,121
yksAB6aQXfNRrZM0jTxyOA,285
yqSy1-3O1ldt-YWQT7YACw,25
ytJqPKLH6l4mpAb5x0XxVA,25
yvpwN5321mM3x8G2ZiEZmw,35
z4yBWuipKoas_hK9RrSARA,11
zAl8dPJnqEmyImoluzXOeA,12
zD7CNbDQQ67jWNOtoXLxJA,30
zEKvxI5F_j_dBfwRCfQloA,592
zEfS4bEO49G8mmQ9hhcPfw,73
zQPHrply2yeB1EGNnoS66A,201
zUFgmNOQqIL71lT_WKplFw,77
zhdJZc19FDnARtn_r9WDjA,11
zkUHHsE-ktfrNlhL6CXalQ,90
zqZx70_E5Y_W4rjhahpJag,27
zwd4dyQ5ovnjVojWfAuhMw,243
zxRmQ_FWVowh8rlzLCSURQ,22
