business_id,train_interaction_count
ai7aDimoUMFzKmm-Kjn7qg,37
ajGUFDANNSnqUoLvZPCcPw,123
as7hPsyLUSSiSEd2o1nErQ,16
avB60OOVc_YOyfbz2AqL_g,134
avE-w77G7GPPhLH5ZUnx8A,45
awiWJQVgs-Obsd7lB-m01w,10
b1pdnbYvBdtTxJOOom5WmA,90
b5_ZIVZHjYjzUUsMB-5b7w,85
bG_aXPwQoZoDvj5-kZIqRw,94
bIDyzk1VBkpofSORapAiew,15
bIQSx2fiHMq0IgmUo4C8QQ,72
bKNULviFM4ayuSwq809DIA,131
bNssht6kNekjlmT5YErBew,178
bQHG7iFr6zBoyl25aQI01w,28
bQpgeAc4Ug8RmzGbr0OV2g,54
bRhnVTfuxDchyFguyDzuDQ,79
bUCKMsxYP3dlzm5JqzozSQ,75
bUnqKEP7h48ePxHMXV0fNw,18
bV5raFcGwmElIbX9G_rWOQ,58
bVwshpRymmsAGlmXTj-bGA,180
bYG90_J95h7RvZMbE4qstA,19
bZUmx_CkQkAtFwAVqVhFrA,199
baF2ZFEtsIo2A1k61x3QSw,241
bjKfJwNPkmkZR_Av_4VlWQ,74
bjPUhanWoinHi2kywvVzBA,712
brqnz3tOKwc8nPnGhR_NKA,26
buYRcfHO-lU2LGlJ7zZUOg,14
bwgK5d9oT2sUcvyBOsTREQ,214
bwlHQiKk7EACbEZC5T3r7g,16
c0Y9Fi2KSrthgsczdAPZ_g,16
c0eRjo4okGY_ppuwTjNYzQ,41
c5_CD_YIdwPk40chA67Uqw,66
c5kcBGTi_xr32z88o8Al9Q,41
c6hhh1Kpr7iau8qMH74w2Q,442
c74bQOuVOCkqWsEfkgFUgg,98
cAZzKens_VhKXw002XfJgw,59
cG6FvMfbZmD-dDtLUwE2ow,107
cIPOp2B8Q8FWsf4rLdKLbA,30
cOKIKCLuUiWMUIb6Fp5N4w,31
cOSAFwj3NiEYFQpgheCygg,30
cOXc8c85Ms6dMEAJazLXHQ,981
cSLT_5UIlQ6JKzgYklBNeQ,48
cSaoPFiZUzaTgnxM91KgXg,62
cWu31txqrvLHMCUNdmnxfQ,112
cXfQ9MqoG41RGd8oIaFxag,17
cXn9eb7lsQVdxSPPPbEfYQ,14
cZ9Kaebb2Epq15_JWzPHbQ,11
ccxPXzCiungnKGPjrUdw1Q,17
ceSjm0nHamTmAd1tWcuDhw,21
cga_fZV1egLtyVSLb6TGhg,175
ci-kujWfHzsg5zCcqYZLKA,306
ckbvLKwjEb836t-EDKsVVg,308
cm0bhBDPM3bjBefmEXa3BQ,60
csBftms0brareTQSFGwpgA,10
dAaWxrY4le8xvTMqNjIRtw,53
dBMyCSVmAK4WC-o8AY03NA,42
dChRGpit9fM_kZK5pafNyA,585
dJKg1uEIE7cst91x8F_PSw,130
dUrtFfHBz15Q4GiyDFAqUw,46
dWaxiIFlz1kOgU9qzD9W4A,16
d_v34pr_SaxJfOo1ousAIQ,48
dkxB_I_3-63HJMmQszE0Kg,13
ds4Vf2mPGm3NXb0IvpsNtQ,35
dtsnh96yn64IT7sErc509g,56
e3Y3hDpwHc9RmQlJtIgHuw,436
e61JD2OVJn4yKS2wNZU_Mw,14
e9qNMs_SAw68QxLgV9gz0A,18
eCqXLayE2aN2CquG20nW6w,166
eEMqe1vC53vu3bkBSkekSw,71
eFKG-I-rfuBmzWlDoiZwRQ,75
eJlWEpImyfDB8BBPgNcq7A,87
eMiN8nm70jjKg8izikVWDA,584
eS3gRY_8yxWiGzMZIdgz-A,362
eV6TASovhCCBKPksZfJ8Pg,42
eVI64EQymywsvMLmDLX04w,115
eVnItf7xUwMn0HzRVcFY6A,53
eaUSPTynZkTg3qj_drNxPQ,14
ebnrEK3yNKkZE_YMVWzlvg,29
ehHQQflMgSUX5T3PFyjBWQ,37
ehtRUGXtMGiyjEsVTvyIKg,37
elNr6gSmjopx96cylXVnVw,58
ena3aLdMz2ym_OPVuTIJ2g,50
erObO9jRvqdnSY6uyeQTnQ,13
evM71YsOcaH9NVNWbJqMxg,43
eyPjx3MbU3zoWLo6JevpiA,216
f0xvxhU8xH5CzvS03L1PBA,116
f37jqHSmSARVyrBOFnVD2w,13
f3vUlNjhloQJVF01K7ENCg,21
f9LsZj4pZKMLzs7SK1ySzQ,48
fIlR_iCy3m10_UYt6lJjHQ,280
fJNSx1WOo77TmP7Bl26w_g,143
fcAaBcYFo1YqetIjs9l8Iw,56
fei9rruZ08-jy2pRz_0fNw,185
ffbSQaugQvO30KdGWr9qMQ,11
g16aFG2n7xJtFzy1KpPjZA,47
g8OyaT2RL8JCKItDExcFug,241
gB9c_OMjvGrn36XjHArAUQ,166
gEmVqHPesM4z0dC3nOnkUw,10
gHuMBv4kPMZ_TP8FhN8ySw,108
gIN5c4N2flPn0GrMYxKGVw,9
gKThxS9CbVNM-58GbkRS4w,159
gQCKrqkalAc--4cuW_C_Ow,368
gVbikTFkfFqZedpRRPZdHw,96
gXRbpGUZeIkis-gHiPetvQ,107
gXf19lUQxuFGAqn0S_ytuQ,54
gbMKr0Om2E1oE5f4z0mQgg,46
geFqswYwGZ_XmuSJy3DEvw,139
giVJJZSjs8HEjiQB7moYUg,40
gjALduh0HJg-xMHMm0Uz0Q,116
gjFUrbSMo1rA1jgG5IhA2A,693
guZdmpNVnkO5ukrF2ONSwQ,33
guxzC4GOY1MYY5KqfItwOQ,145
gxipZ2126wTI7uDNLttHSA,10
gyRfeBAYTAx-Nh1xIoF50Q,14
gzDJSSkr3VD2ON7yWnCavA,11
gzJWNwa0dILVYIK7BUFwTg,57
h19gWCpOaU-oMwfybICyBw,32
h1L1nOBt2P8IkfPexu0T6w,44
h1VtfwRJ-xKTrDfy1Ql7Gg,30
h3AI5bjSwdeT_WYbziS16g,11
h4emxpoA_pQ-Si8fSzzLig,56
h5KYnGUvF4XXuy0Q8o0HtQ,17
h7TO_IsmLCYmKKDVOOIeFw,1089
h85b3MFPWyaopMBy8DpBpA,145
h9GfiOchMPrz1etgz2ClLA,59
hE-6qyH8_Tsoy4so94-P3A,50
hGb-yA-llJ7hnw9NyzE52A,161
hUX1yAimviBIhb21D_KtcQ,318
hYQe_ufTaQCDQCgNj176aA,42
hZfGntDJ6SvXhcWLfkCFSg,17
hc7I_QpCszT3mlIP9uW19w,106
hlS7wJQ650VrIZ1X0O2iOA,139
hlWD47o6f5UU1cmXpLGEww,217
hljCyVrQuuYtMj2D1g5DDA,102
hyFzDuyOWNG2rg5GYJ2wiQ,126
i221dg3tgAMZLG-zeS5k3g,20
iRp8WsHdN1Acmp-P5Tx-mg,13
iSHKYbQfB2q6sGnd7AD2_A,29
iT1SHRDcql3SGws9XQRscQ,49
iUhLGy41VYrLVAhJFH4x_w,12
iZ9fg8Dm3SsHa5BqXktGtw,139
ib6UeCrDpk2dMVWdH_mE0Q,78
idH97uIodDocSlWM16Muug,27
idbdC3hdsJLXT4eHazaAiQ,75
ihGH3GrL9FyIXojRFcaRMg,146
iksVwRfpWymIUUFqw0tXpw,1130
iq0qAJ2Oc3myUTTMLseTXA,66
j-WKXu1uJbB2AvY09we9ZA,102
j0kqlcG_HluOEEFsA7WwCg,129
j1Dwh1vyuYfIypTt-Aeu6A,143
j2580WwGiOO7IUlY7jOyRQ,131
jFAj4ZTHKukcEnFZXz2DiA,11
jLsAwortT8sdnqFLo0moqA,525
jOgXXZdODiH-drcJYZkDnA,139
jauOvHru-4OrA1lJ0JLLSA,43
jjPX9UyeVpF8egi1Clh6GA,21
jm_6bIhR_TuciFIk5rhR7g,344
jnJ1HKLavj9c917PGleRsg,39
js8ZrAG63h81Lt83wweSwg,63
jsixIJGKOe4fVBIwq69-fA,101
jyuy51CI4o4dZ9s3otZmWA,49
jztTAvxtscotr6UvBqNQkg,22
k1VWscMY1JqCHNVDk-lD5w,133
k1WPGl766RE5t42kD60RyQ,61
k1nxMoD-KHswR0lC0tujpg,212
kDgbRdOh-TEInfcumtfwrA,104
kIDTTt6Vcn6nPsZAJcDJTg,19
kINOfJQjPY7kmpfH03fPXg,115
kOmhn5Eo6AWzMVL6ALRq2Q,51
kSWXxtZzpZLrBeyv-1BUuA,41
kXmscD-bp90t4QAh0H7Dig,78
kbzE-4P0okWr_JIXm7txyQ,11
kfXc2ltpRCkqA4yV87jj7A,32
kiA1mrC2ZVoRmpsWgAT7ow,300
kkgaPaqs3VKdlPUCwCv3kw,105
kr6FpW5rMNp_OX8Ha4j0Fw,26
ksNOQbbUkbCUuQWmEopJqQ,38
ktMvtPI3TBkTOpSf1sTXWw,226
kuUgMFCIQAGFZX4rk4jj0Q,43
kwsjuXKb6oLv8PbEWumhJQ,13
kxsZpxBlYDFd-e0sh_c0mA,38
l6gKBfHU0YB4p2-XWNTglA,18
l8gAoQqqVfphPe9jmIJZ3g,338
l9eLGG9ZKpLJzboZq-9LRQ,10
lGR0o4OvxJeOB9P_sSciTg,28
lK0ClWvVzQHWIcxQAWTzMg,22
lPPFfaAxzyj8R3dr9kasbg,15
lS42krxXMm-HIk7dntRsKQ,330
lSZEa0IsVPWCT6Ym9NF6jw,151
lTBPksND75qaWNqmlseICQ,30
lW5DyXf2pFQ_LFTacnGsCQ,23
lkQP24RF-W7Hvb2WOPJWAw,141
lmIGt2Y4xKYDxSqGMpu0EA,16
lwN9FutfBq81GnGWhj5Mng,72
m2QC6syUBosOCBNTwpci7A,38
m6RGfATGF1aL_g7oYJ-mbg,160
m8NqeSyNohkvYEZ22mKINA,18
mBcvp7NarEQEviJyRiX23Q,69
mBgfK8HLthPOMPkEbYLW-A,96
mC_m-4k9Xo1kzjSL0w7uoA,238
mF8czpMukj36ovHb3lGSeg,239
mJ_itjZYQ_OA71q2NaWE4Q,36
mMpqV1aCQE7fXic5fNbefA,23
mXI0EYsb2eCi5XU8YODSeA,10
mcKERMt08KRgYO8xvbk5zw,40
md1n17dYrlCxmQul8CR38g,187
mf1udZPfiikBAND9upDdoQ,122
mi7JfdCRLfxzFG71oW0I1g,57
mzJ7BxxhLtm-TD1vyne1yg,85
n4GDJsQAyBrcWduMjcJ-4g,207
n6GeIePXC0G3eS8UPGvloQ,96
nBr6NgqcZz1GhtAngU0RSQ,8
nF5QByCz21MY0KLtSoB5KA,387
nIAbuktMEzVjT4P9pG89rQ,1547
nIlmZLuMs0JuBRvAHSIf8Q,296
nMDteyIwo3zLbqm45xBwFw,165
nOVUeN4lQAnrwskMMJ4nEw,18
n_zDBVMcBFU1bCOERIQ6HQ,51
nb4q4rKYdtgH6I8Mbm93VA,280
nk2a2nI1jfln9zLpxEvTnw,182
nqGjZMGQ7ypfxn2KmyBW0g,150
nqMGXZ3haILky26NDAJVSA,16
o0xKesgHna2vdjT_HuIUVQ,7
o74FfCoe-BCh75PeMjr_aA,50
o8LebIdVCcy1o0bSD6nT2w,214
o996tDYd0KRgeuY9mDeAGg,223
oEcWJZDKjFbTXcOt4sqE1A,12
oHp9Hrzw8Pm-MaWZk7ZHNw,14
oIr50siZDtDYCE_p5K8nYA,240
oJrJaagQTqi-pmz5ZbOp7w,16
oLuOJ-3q8zJ-mhrwcR28eg,30
oN0HEVZHX-u9yYKsYLuXEg,16
oOKk4ZeB-wfwhZewXE4dQg,50
oQiX2J7Qdg7pAIAcqrHNrg,37
oRLG5fJrGJzzj4AO4yjqMg,41
oW0t4UaKmQGTlyT6F9j-hg,184
oiTf2LUZwcbgm0U-jH0y2Q,31
okNELZ0_cx8GFyRFcHYAqg,135
ol8pa4uP3mu97ii5gvw9qg,26
osKg7baZ4O6LT4ghJuUv8Q,70
owa7WsRu__bm-UYK6KRVkg,11
ox9L77GJ-ghsjcZlSPrZDg,127
oz5GyYc_R2-CB10nrV1Psw,23
ozCkVIIAhNldop4MMnLYtQ,37
p1R63C5BpV2rOurtC4fgdg,12
p2LfPp--eXZQzKtMdDL2aA,39
p4KaROTF8mE5ewT5gxgotQ,79
p9Dd6AjOawHGGzcUntYr-A,185
pCBYHV6YFKGNTkjLHBGf4A,49
pDqwlUlcYZUIzRGHLYFr3g,20
pFgkDEm69IhsQxI93BDbyQ,11
pFwBaG-6kvrGgSRfIhgPKQ,34
pHBwvBG3iZdOfpLNZTkVWQ,96
pN4bu3X4Upie2fc9H7BY7Q,75
pSZzbCrkMwBdriYCdXLd4w,41
pTanA4AfvywjZCYWupCeug,36
pWzrmh1oiU9ngWXGHKnnwQ,359
pbcIgKDyOvecndwTOBgDPg,125
pcy24IuPvHpj3bHvP6EitA,11
peg-QfuNihvtk4P1jpuMCQ,32
pf0o9mamFsNXeVNwUC61yQ,54
phsLOuBeiYI43hglvWK96Q,443
poyBhK0An9zRo-WEt3ogjg,23
prWF6l3ukkw0zLl3tl-V-g,14
py2kSvhHg5B6Z9ZrLHRjuQ,102
q-zV08jt6U-q05SMEuQJAQ,1927
q0M2TAymqg-YV6VDh7Fm2g,26
q9Pupuw6Z2b8WaYK-MGt4g,305
qATSs3f4s2x_Ec8qm-xjjw,69
qAWGiUXtlA_ddhuVV5KowA,26
qD6EoM0lbEA-0tfPTO9qpw,26
qEcBKBjkuOCtcPIfcuNEIg,29
qGzAMjE4EWgKK5cpIBDY7Q,33
qHXv-os4wfrfSPxGPgj2vg,110
qOrzaDT6Q92tVnBziWw8NA,316
qRgeV1CMZawRblc2qjHo_g,451
qY-BUQY-SFBaSrFHowF3nA,1248
qdL-EbgoA7Gq_2u4e4YvLw,131
qkMMkIdghXUiN7eMNSpiHg,14
qmKCQtAj0tM_6WhQCa5dbA,29
qsm7SkX60JsajT7Yz248FA,819
qtsIqEauKkbW6PvXz6aMaQ,83
qusUFFrMRrkGVoOlz3lcYA,86
qxBaXbrXManP31ytCxS2Lw,86
qxRTFagnexBZgDe055CjkQ,777
r3X75SK37buS94mDls3q_Q,269
r9RdpSEb2-0SGD_UcvnDkA,201
rAe-1HU5Z-DuUXEbzASXDA,447
rF0xI_3jjlsEKp3N0Z0BuQ,137
rIqkOMxkeoqvUzl909gNmQ,123
rJSLcfePsO1pdNMnauXg8A,186
rMuvtl4eluKRXx77j5WEMQ,24
rNg75hKR0UIB5-jX5WiVQg,54
rVGxva6cx2eID4ghDLVHJg,540
rZw9O5lJ36m_mXeRKE4G9A,27
r_Szx6AwqKE_wgjS5duShw,67
r_T2N2tospw9zHhnX-1iAg,61
rac127HhFxS1RtWA1Rf61Q,14
rdDC5Ts8NZjuGHJn4bqMAQ,44
rjioWnWXnEbPc_0ocmoQEw,99
rlKk3ynwimKAa70zhpAntA,64
rmvEN4p8to8hx7o7lo8Xlg,56
roc-xyyzN5b_nImb0NdRLQ,78
rowZsHs7UFgiL4Okqnk_Jg,23
rqmZ3JVVBQVxU0hZ_sXhmA,38
rvceeMn_mPxVGOToGWWMGg,10
s28vCG365GHnGkWDSSsZUA,220
s5nduiTPNps4_2p9ZoHDbA,19
s6It5dhPEdLeiaPSXEw6aw,18
sBtVDqQEll-83ywL6yml9g,92
sEA4rp2JGOR7YE_SuoJSGQ,9
sJUe1pYicJ54xOXPDNT6hA,44
sMdB3cNDCArRJEjb3Er1OQ,18
sbEs9aLKIpF31VsH7DY1gA,29
shY04R-JPKuAX0hCyHBrbA,18
shbtvcGnl-PEQOpffwYq-w,27
shmNcjICpPMrbo-sjJ0mQw,23
stAPGCcWDJkNWA5u3nqa8Q,44
t0XZSpsqFFM5nlHHeMFNmw,79
t3PkHzVTvPA8qRxKe9TIkQ,279
t3uOJKilXAzO7vC2B83RZg,57
t81dPFSGJz1ZuaLoP0vp9w,28
tGgCNNHVzCPxtKE7PkBjwg,93
tHlEq_yvHuutJ4UxxEeMEg,48
tM-ObyoUno83kylE283iXw,294
tVELQMCI0485CPvgtTlMDA,259
tVxL-Ygzwp8NMuxwvNmWRA,16
tdWrPT2XT2NpPtfQQhf08w,88
tdXYmpPzMuBzm9bN46PG3w,269
tju5-hhym7bAyxJsAFZoFg,38
tmroquufdrXXwFx1qiXNuA,25
ttKqW7KM06WYjQyiyUgGVQ,24
tvGlen-jTl9alu0sU3bqgg,28
twuI1VB2L8_2MrhpswM4Kw,88
u-8sFq05DQ6PYCR5HiKZ2w,165
u0aAfNcZYcRaCpYeziqq8Q,25
u5_y_iOUMjbvqSwWXIx-5A,136
u6d3yxe7hns5veswWcSdXA,38
u9ZKz1sVVkLr0qTjj3B1mQ,45
uAJ_rq4ZQUgERalFBO_zlQ,136
uCBEcUgXHrKH72fB8TwKAg,26
uE_39C9Mi51XfZv68M253g,216
uI8-q_D1pADZy8g1R1UP6Q,9
uSW_RGoNOqOmtR1lchGxUg,10
uTUTULYSAmHGK7w5DDw5iA,97
uUZIIkBvi7-0114yAlL3vg,19
uY4LSPsa3bVKzYQitbfsUw,14
udwnOjbK08IQPiPL_hJEyw,32
uj5QvIphe4ZWHBTCJRVkaQ,37
un20fcU_7BEQzWueoVZT0w,39
upkreyzHS0heQGzCtJ0aNg,124
utk0M6RZXbtTYTbip40Bdw,105
v72qGvd53IxhM2m8aatOpg,234
v7ibuvyZutqZ7pjMCH1exg,45
vBQIBNOXsVrGNWKwaYEi7Q,393
vLK24sRbEUnEoB2SYUimfA,19
vUDuc-y6kKnauHAkqXwEYQ,12
vUkiYPpbkMXA99WneLSGkQ,705
vVfy055EfLMdd0yJYHxiMQ,695
vZaffHdIHp9qwh_23s0OkA,25
vlUDK6R08DZAmTzaIsFuPQ,15
vpfy4_N1PozCkvk2WDE_RQ,308
vpkCctZV4_q7iUkmtdZkzQ,21
vrDax0Opr-CFuvwp396L0g,73
vs0uV4vwkv0eKB5FIyI3ug,13
vvPGNsRbslG1-ovtMrLmsQ,80
vwAhm3pRjCEz_jNXr9vMaA,203
vzwyBgWusjT7TIyiu1A2BA,59
w2gys8QVC58VO5o2I0E9Rg,72
w9GI3f5z_I3h1FvJo0oc8A,67
wE0DNA2dGzwLUTy6rxz3IQ,26
wLMKPkH0t9kN-RLIJ26ORQ,11
wMQkdK2aNMvq2xoojC98Mw,225
wSuEwNNOTSH8LJcH1PJAYg,18
wT-pzGY8rJ_xbTJDKaSl8A,20
wVFy58Rt0x_ZGGLK_6VifA,21
wVxXRFf10zTTAs11nr4xeA,52
wWLic8cT6apGZWK8wWWSQQ,105
w_JNBcdRer2wZlKMiC4hHA,111
waLd1ruvJl_Ur0lVFxEzrw,31
wgh4DAaFm8SfIhUtoJ5_Xw,20
whA2TmbaegoFnrTtFZ2i0Q,154
wjJ4QBThuRUAz3m5-Wqxkg,29
wjemV9yGMJ93IvCkOmjxFA,11
wm5mQ4cSpvko9WlCq07RFw,1003
wocwfwSFrNfYJRyfYSi1Cw,361
ws6TIgXXA-5RSHRrMBEktA,100
x3jRG95AVMBFcxVovRwIRg,71
x4BSeDfK8AFeguTRELNgUg,45
xAG6_QRd50p3LGpq7VSPoA,9
xPUAToEmtkJlRjIKDkpWIQ,11
xZBx-Xzoi2dBK4axnT-Lrw,25
xbsTbXKfuV8sIINTUQT0Dg,26
xdc0TbKkHMZN3N82oeq2XA,124
xellD0NghW7cmmeIgjmEXA,97
xkoMuRwlujZyQkijTtsmOg,19
xwyRa1tu9V3_JGHMiCg8Og,53
y1OnXk_6L74oM4ehHqVYgw,27
y2Y6TerXTiVRbnFcAuMXEA,12
y4xwjaoMiM-IX27KbBX1-A,49
y6BfLt9Gvrq2JsJvjkjdIQ,30
y930pQM0EUblQluRLkXLQg,26
y9XVl5058TPjHcO6O2HBaA,19
yEKmlxvhA2EWrMLbwWi7Hw,235
yPrNoVfE90iZxSYzty7RNw,15
yQYv1qRZ5zG-1UZJtHZlcQ,11
ydMzeoGgK9WMjomKi3CWNQ,119
yksAB6aQXfNRrZM0jTxyOA,284
yqSy1-3O1ldt-YWQT7YACw,25
ytJqPKLH6l4mpAb5x0XxVA,25
yvpwN5321mM3x8G2ZiEZmw,34
z4yBWuipKoas_hK9RrSARA,11
zAl8dPJnqEmyImoluzXOeA,11
zD7CNbDQQ67jWNOtoXLxJA,30
zEKvxI5F_j_dBfwRCfQloA,583
zEfS4bEO49G8mmQ9hhcPfw,72
zQPHrply2yeB1EGNnoS66A,199
zUFgmNOQqIL71lT_WKplFw,75
zhdJZc19FDnARtn_r9WDjA,11
zkUHHsE-ktfrNlhL6CXalQ,89
zqZx70_E5Y_W4rjhahpJag,27
zwd4dyQ5ovnjVojWfAuhMw,242
zxRmQ_FWVowh8rlzLCSURQ,21
