user_id,num_sampled_business_commented
zu-e06_BM_TdkAZEKMrIww,18
RlhRj59gChHcfqVNVr0iYA,1
kLysJFdnoUXucAPs9fxZbw,1
VQxfjNLukJeQiC5doXrrxQ,1
COHstzE-Zq4VlwTrEciISw,2
hHvMH4_YENIcjyOype4Lfw,1
Y59S67ZomC5Ra9iQ1RZBtA,1
3Ouj2lYcBHq1hms_fMWlmw,3
mk0czNdGcs4LyRJXPl-f0A,2
2jBu0RSN5Nbwx0Igt33Lfw,1
80J4zURJqGwqbyJJfUB83g,3
FkRx7focAhodqmZaySTNzw,1
UEjGZkH1cRmbhpVzFx2mNg,2
C5Avkksj5Iom9saQyoEM8w,1
viQc2PJIsxIE5-rnWXwkUg,6
j1uGBey6CkyntcjlkpOq8g,12
pxYCc1i5Tf9gKL1hkJ6B4Q,1
_M81VNf_scBg34VdjViEAg,2
mKXjxcjG6iAee9DjjIFd3Q,1
2VMltiPFSBtXkKmqdUKCPQ,1
E93VkGfvHr1RqodsKY5K5w,1
xEQUdtIHsyTEfG9l3fBdvQ,4
UIecz9EWpUZrmYEy0tVQjg,5
18w9gAh2rjhIPB9NGVwmSA,2
cPKNmq3e-62O2moYhM14yg,1
bbf5hkBKZDNMnZ8Sacc6hg,2
15LOg4GQhYvHOKqFvz11LA,2
-Cp4AttuRgYC3Gvg_w-dZw,1
OwYwSuKt3-4t1Mt9WLUJ4Q,1
GstKY58wGYPCFjZOGJbjGg,2
geCXXowyO5ZGWnAQsQePpA,2
VcIo6Fz06MpGEg6JF2hnIg,3
JEJjk4COmdqnDE5hQHsksQ,1
QM5XqHgbORdO8P9VhI5omA,1
2MqrJK41fNBHrQwSIpWaOQ,1
aeIlClrYOAeNyG4ZJ7byKQ,2
OoJh6jGHvuAfkN18ubElAg,1
jdAnhCSuzLNZIBaXGreq9g,2
5XDXe3cKB7mYvfeGiuwAYA,1
QOiDZKYqwBMfRaHWAuwT7w,1
epeOK7Wo8n25BJKeorVS5Q,1
1K2FzYifSoCFgFdxlHg92w,1
y3di9XwBWZbeEylQ8tPgJQ,1
6z9hpWDFx8M71zSRjcwzvw,3
THB5XX9AB9dmDcN4CmLVmQ,2
EcuzOqED8YrjW13kP6h-CA,2
rOqlg8OoEy_aBHdVF8Tc6A,1
HycJkwRLEgYFZG-hDh_zdA,3
f4t6x4J2AdZ4lwYhXVFw0g,4
dioXbYFdMCyE7zCK90eM3Q,18
7TJarbmD2UfHP2GBDRSN2g,1
bu1mtWwxuayzV6b3VScWLw,3
A_xuJ-tu4WZZG1QF2SCsZA,1
rW9o03MdgHQBV3MQQkLvPA,1
iMuxalza2KSPnfSy6Vyd5Q,1
e-F34l8ZDTpteZ576KpbVw,1
vjaKHTOkKG8wK5USsU2jjw,1
Qd3hbTEwuZCyQi1MuDBp7w,1
61onMRLoeg2H5XzGjaa20w,1
YjSftK-v81fZP-JBEVwKrQ,3
rDtN37PBXnzVrtZrA9ba0g,1
db-WywsIkRLHFIPHpW3IFA,1
tS8bPJu3rpSFJ3Q3qAJabw,3
FobGLLHUsYq-SreI3GnxUg,1
kdoaIx7_URwOJl9i_irPsA,1
rpspZm_BgHbEk6QUwJhJjQ,1
zvibqYkWJw1lcmwwRNXIqA,1
Jub73A3vp5Np0xZL9KyU8Q,1
N3Bw9ZU7IYm-C-UgFg8O_w,1
DiZyLkHNsUp0Fm0WJ3YMxQ,2
MpixQElK5lTx53FihNQLaw,1
GS76fpDQjwyoZfVafbjdnw,4
AQbiCrKFxj851t4kEAp8ng,1
NHgftK5FauIwoj_tIH5ahg,1
7we5gLnqj9MSUX5cAK_6lg,1
G0zvRyCJKK2jQS2xtplHDw,1
KfDppUMze8i-3aKom-c8xg,1
wlOcGCOIhf3BpGQkAOfFPA,6
POo7dAHxT5klNdEMT-ECoA,1
Mpm1I9-Hd7oL6DnUylEjCg,6
G5-AC9ZqYXKY01p4F3xjgA,2
_01JsTD9N7syNMThio-nCw,2
dXutYFz3EcODHX2shxSYLQ,1
61cxw4O355zwn0mO5b3hZw,1
8RTBKVbHTikT56-DC1YeSA,4
R-NtlK-wKv7C19gySqtIsg,1
tRQFbllPvL7NQRXb8kssAQ,1
BkFbm8cUuwHi9FgqvYu1ag,12
T65MUTdDVeSQx4mQBSglNg,4
RgeU3JYPzIbg3m3jfsdXUQ,7
TN8MlAzzOhZu9mvX09F6cw,1
KXhvjavD1MgDTibyRpIIww,1
Rxq7VbHukqA04V_cQv843g,2
dwV_g_8mMiAr2NwxS0S3SQ,1
H5pubo53Joclw01ZPqhoMA,12
mC0T5E6KyuYgupqM-Tus3g,1
HyGPD1XxB_sR2l6bM5E5MA,7
f7hzG3vUcJPX2Qs7vgAAmQ,1
zg23ChWAll3vAo5OGVRPyA,8
dZizT8DEituZ404ZFRNzuw,2
SeFC4eEjP7mXm1jkBjPtVw,2
l_lzZ0jM0UKIdCkdrSOp0Q,1
BmVwbsL8l0imz4slonyMaA,25
iT5J05iD8ihBDlah3Q29WQ,2
8ZQy-sLhFidVfyZ3TU4OaA,1
wtMcv4JU31Fq9JPnQv-1og,1
kgoSlIlm7DsioHQKI2R6Tg,1
1lALaaVYtTUyaAQXYUSb5w,1
5Me93QYZKCP7mp51kxnOmA,2
AseAg2XmO3d4iby8whiEww,1
Kh3C97QKx__BEoGRhBJYow,2
qO-dgkM8RxqszB8Wcs0eFg,3
GX4lio7E96sCpRsyUfzGdQ,17
YhHZZgKbgvnvqO_N5AeVVw,5
0ewRoQJeZb_89lnhOD-Ing,1
qpNnwhh7muvIg2pQMP9Aug,5
Imb1i_6nEcvUnXVMDlnOvA,1
SfF4k5gMGVKWGpgpiq6zOw,1
vlNfq1990IBozF5o9jj-rQ,1
uSW4S1CrdU0XkMyDZ-EQXA,5
h9x6C4vKVkkS7TVTWflB4g,13
bZAH6ROMkLEkLqCiB0F-JA,1
wVVPkntsqPgO3Ko5dDBrEw,1
okp4qlbqA-r3x2o5XVpKug,1
EE6uqij3d57KU3UwuTmlyw,1
QRUCiW1LwtHiRDjorK3UHA,20
BIDZutnrLlyIXsDxW8wgDA,1
edBmFrQR3y7G_TlUGwIEmQ,1
fS9eFk0F4wkU0DUJDSdUMQ,4
YIHUC2UIztKeQlsf2DIXug,1
zvWk0tjgTM3ZUpVNgnHsRg,4
4DecRAsbk2UVR4AQ5hjxVg,1
bnKjW0-yr6_EFRdnroITGA,1
fUZNPHZMTnkubMfhHKV3Yw,1
-zuXFLDk-6utp0CdxDTYyw,1
Rx-yuTcHTBZ8cJWQPTu9IA,6
9fvuJaZm2Tjk1PkdObiWAw,2
6tbVDZxBj2hg2PpQ1R_8_w,5
_KBTxaR2x15tHLgMm9vTvQ,1
HLVoGGdFFJo9WlRdj6BUyA,1
a3PahFgP8IwZ1WUlkFrBiA,1
0ibkznjKzGlySB12WIn82w,1
buDm_8VYgmeaDmwSvUAAyw,1
oZbmVkMaZGe2JoYrZEcq_Q,6
tl-1Dcoz6-qMqdX8B8m7HA,1
5McsFQqNIp_7ludsWRWsqg,3
cAupjU9hcVt_zSDbPy7VYA,1
pkgQkQemNupuHDs1RGvuFQ,1
zaS4_KdrlfYYXP2K-qGizA,1
2FULXveRhhfm9O4SS17Heg,1
I28lom0iOPibv5iN7BM0BQ,3
tsu20CUJYQLx-UuD76TVGA,1
QFc4rHJgw-5jQHTPYvy3Gw,1
PxdzBkkd3SIu0Mhns0vRcQ,5
9UF6uksbtYTKKaR_wtHTlA,1
TWjJJnBqpsp2xbW6Q5iZRg,1
1cuSFjk8DN1x7m4np3L07g,1
zr_WETyLZwSZM6UQZ2mc7w,1
YYtGgIyHaj7qSgOeJ-dldw,1
2RhEqXNMhYAwtK971wcyUg,3
8Qg3aSOS0Cvaclki4TNBCg,3
i-XM0p1dSQzaiblxTouGAQ,2
sltVSpYs4QyaGDo0dkEIQg,1
InJpsrBmop54IUfGB4lmuw,2
NZ87ZISv0wrqSwNObZ-7yg,6
f2hMBFU1h6_eCRbRMXDwCw,1
zQ11HdLDyKY_9k7Up8WQ8g,4
gwf9IhlsBo9bAGbeZQkUGQ,1
Y82o-7cTGQhxUU2ikPnZdw,1
__kU2-Wxq-b2HlWsyHnWXQ,1
R2W0TGOGHZkpxT2p30WXNQ,1
BREMkpOS-znZP0rYaHcSjg,5
BxJJLMMwszxO6Nh5o77b5A,1
AVji9nArnZ2zG-RdWN2dbQ,1
X_AQjwZ3rRK-OtpPyrvN0Q,1
K8xCU87hwqnFf8WnUIIptg,1
T5UVwLPzLLJKmlUgJ9ZHCw,5
Tlm_p413p2Wojad2jE9seA,1
Qw4c6n7D9u-KDdbBYXIvYg,3
k5W1QHVB6fCwkj_JJTK_aw,2
zRcJNJOEh3CPm3qJGAmZxg,3
65icx-UC7QS4yYJC_5HKKw,1
zV99rzBLsU5KUWd6oJhc-w,4
EnYowrgAupTyWzqbbi3PhA,11
5SKqQa8vE5tGeB8qm4YTOA,6
pUNvLJwdJIOemOgU98mp1w,31
y7rs7Yqs_4_HzQ2sd_VTjg,2
gkfHB6prqiWz3ZxQwutVZA,2
K6mz_v2RDQ7hiX2uQZOKWQ,5
rhNplAhir4UkbXWuXwddDg,1
3UIa8YVjETNwJwnOl4SEdg,4
VXn6q3WO_6HkpCFazvaWSQ,1
yYrGcFZ0T3xSp3DKQWxKyQ,2
2Fyj7Z3TfCr-suCzeTADPQ,6
LHZPEle8JsB_gOuvniK_9g,5
Ff8hG_00h6SO5unNTXPFQQ,6
g-2W_Ix03HrQGyc-lLd1hA,2
in6FMh6fYmzxUUgAUsHeTQ,4
Btd_Jhhy5X4tc0xMZiWgTA,1
HEZSS-fFZOSXmvjd8Me2Tw,6
fIqWTiV7jigLMJkJDt832Q,1
IHIh4OSSkvD8p_9_H6bC9Q,1
98jv8gu7kAwa2WzIPdw6-w,9
fDpdnIjGTCfYu_RD192ALg,1
tyGuADf5u4hs_LuWKpgqbQ,17
FaRu0KBhd6D1bk3V-YnZdA,1
V2pkQnzaj9wXKBmt4JcbVA,1
bvmT_g8cIFzoZJRbVGlsHg,1
u-a2yVNxRFvfF9pnksDRQw,1
3RqYAJfEJDxIpX3xjnCmLw,4
x5mKAKEVf21P7DFo5_g-HA,4
zfjm1jDEcdrxzDg0bJFqwQ,1
Bwxu_PcjcbQZeHz1EOEyGA,2
Obs2jspE9KpZQHLzNcuqxw,2
XsJSaHSUipT6FApFiFCSXg,1
Jk1frrgL-29fznUvAz4zSQ,1
10cQOjA3q_wDVOumz7iwyQ,1
G_CIZUMW5bhwiLUnXovemQ,1
cT6sXnxyvWD1RK29B8WlyQ,1
1xfSDbAYGzu2GhasZ1F4-A,1
rnH9fiCEiYrr84zr2joLHA,8
a0EWkeoGiqpz-2_2rNg3Cg,2
NFL22J5zrjy3lRHfBYaW1A,1
vNf0dZhZH4-Uh-Q1j3TWUw,3
gMfiGKtpVIi99vDlqVgT-g,3
ufUisRYPe4Zhb53zmQPdkg,1
nxkExAIlwX05553NFkIqoA,1
qHDPSaTwD9_H8tNQqaDBDw,1
DNwszlMFRPrjSFEp1uDq0g,1
1VZVHPqWFUbahb1LNrxjfA,1
XAvVOt8FXCdBoqq6Pberhg,1
Wk193tWvqq2CrNrDk8MENQ,5
iWtiG4OAGw39R5hQHhFQvg,1
St4SwA_Ngw_hJfmw2HS_DQ,1
oaiTJxwNUa_ac4EwC_oevw,1
hHO_13VrZ5YZQqBGMNnGhw,4
sun3PKpyPqFa5lkJ4Rg0KQ,1
V_shoWVCsfI9np9vcCWagw,1
Igew6UjFHY2ogRj7ZG69RA,1
xsSBBJNzDcOp87FBg_fKXA,1
-DARBOjh7cUemK0sOp6MOA,2
OqMEyz_ZT0Txr-Wol4XV3g,1
L_FtOJC1TqMXTIHslYPk3w,1
L60m5BbRXKUCnLw9QqGelg,1
h6rLhPvJIQx0ePNLKkpA8A,1
L82aNxo39uns5UZ3WuKlYQ,1
zHZcpzfsOcq49y9hM4qOYg,1
jj7qARHi2gfTZY87v2RQsw,1
LrUB7ZqOyEYEodoCUpPriw,1
Q6PDHD5iLrZmsRCkChy4WA,3
uweJG4F7Q8qiljI-U02OGw,1
QvkNuCjPWLQHY-Yi_XBu2Q,1
plD_5rKcQNfKuprh5M6nPw,1
YxLmc72ece31tbHQC-I7jQ,2
Z8bQUAqH_J-WfXDwoN77sA,1
BcBgljM2_tHYwZfkzMMuRQ,1
YrPyBH2g1ridsIF1_UAGsA,1
YYdwcTN1pvS-VeI-yA7z_A,1
eL4BWmNehjnSi9Ft6uiuog,1
w72hcKgPqJSS2yDf16Vzog,3
Z4nDjbuo_lsy5AueyZeUfQ,1
rnwkOCzU8_iVImT2IRUh0A,1
R7L6Fz8_SJuPJx3TqwzfTA,5
t858DG3vxIXuC-dtHwgPTw,6
QgZ7lS8e8ZegdVNwB8z-RA,2
IIfteh3Q4lE6aK8Z4Bl04A,1
TMVAn2VZp178Slfv9_9kEw,2
D224RQ9WRnWmndZJiQ-kAA,1
iFhS15esm1T13cpbsgEF4w,8
gi4Yg0G5iUBG46EDJAOy-A,1
i3tDBpNhEPWOAESXS97g4g,1
QAgNh6SFtDUSLlL83Nqmxw,1
q8gOICDJLFJXxkV8FQtUDQ,4
bH3yc4ZI4CGd_wPpZKML5A,15
i5VtusalNNLmUXD6K4P5rg,1
IJ_0BlK6dIY__GRi3aE20g,1
nxH3xmidGRAKc8K41X6hZA,1
TKTJ2FvFSlu_gOiaQ7Y_ag,2
AW2cimP0kAlKiNs4iEwa7A,15
3XwPB6ZiUuYzNEb0UImDFQ,1
0dwHalzMXPVdU8wliELbxw,2
z8b32A0O7VOMHjQruHE91A,1
3dKAbsRIF0vWQK-lQh9wLQ,1
-ybl_IF5nLBeUa5FDGK2Og,2
5c1WuTtNJhjdK4b2dHoDlg,2
SrVCZj-3NAtLllqDSX0Xzg,1
rTO4W8JWxGElWE9fvlZG9A,1
wQUN37Pzpodpa_ZoYY33jw,1
Dfo_PYMJlKp0S9X5BGuJ6g,1
mKM1hO-zjCLEwebddxW5Dw,1
q7AitJYW5IHqSVKcQLghFg,2
GCuDiPUKYxhgFHP5LqJa2Q,2
JFTlmtksFOZQi6nvY7HWDw,2
0653z-hx3uCg3RwBTcidCg,1
mlDxP-oTEA-h8vt9YIG56w,1
m7H3pTs9yaaY3R9ML98X4g,1
jo4Lrdc6U3wvEGAFz5Y0IQ,1
NWTb9Axds1_iyKFr5fO0WA,4
K13fV2FMKJINmG_DQtaTnw,1
ij11FdNDcFujdFe8kVPiOw,2
37ZVcZNpHU0WZ_T3IewJeA,1
RPyg9Diz9KWUxn9iUM7Bfg,2
bgmhRGxb7-gzw4SthxvGDA,12
a7s8T9G6etNhN292TlHOWw,2
D4zMr_HmGiv6mfps3VJPdA,3
uOxUsZsdp3W7F9b4lpBMPA,1
X2HcWNVdbfS6_dicerTuYQ,2
hfda_0TSxg-_lvXiCThygw,1
dMqPw-x1LnGsKszznGpL3Q,3
CVzp4BJBs1NAbQ8rngJWuw,3
iOcEZgUgAptvL6OrAMwzXw,1
v2HmldHnAcLvN8bleCHipg,2
X47qWogilsSzr--bbj3AQw,1
BWmH4m0ERSOk5rv6i1q-qw,1
vbWoT_FTb6TMYftMUQ6kzA,1
Xv3ckcl1D7bcsWJc3ZHdQQ,5
zoS5f0JWThXQnpkxzzUUhQ,4
5qtX1Y-Kj9E3mi1aWgbtyQ,1
2dNimDw_XnMlH78gCNm43A,1
K3YcjFqG3TY0qt81wF2wRg,1
fbLigghfHk44cJvsJx978A,1
sJ2cIxlfPD1wQCJwYVkShg,2
8TR3X7bAGpGkiMM3MWxpOA,1
5zrhr_z8CyLyIRUwp_GipQ,3
0MrQJx8cw-2IOccnHn6DrA,1
ldDbPr8v9BAgS6CwubVIKA,1
z1Qg5J2SVAEI8COHkv_Lfg,1
dKnxh-uTr6Mds80t-bR-Ow,1
3JRtI9YhBIK3PSjRNTVSFw,1
QQ19Y38uD_3QB6DVXXO_jQ,1
J0XdVOKJjlvNOYfS2AjL2g,1
4N5SIQ1CkO023k100hXUZA,1
bluasEcmCX8BTKbC8kKlcA,1
HFbbDCyyqP9xPkUlcxeIdg,6
BZayDIuwEHU0sUJJ7-F3jA,1
LGSbdctJ0f4pQ-xwdOOGsg,1
NrEFwcNyCk23yw77jTPOaA,2
16yQCJB9-KyA_tDIdRrnew,1
NQGACWUwjEbe32FdRFT9aw,1
VW1OCVR5X9NnLkvl5E6__g,5
3rrXs2OEtixmhJRekHNkfA,2
FhOu3EwFDX75cFmt5pVvYw,4
o2jKnbYqphzN327pY_AClw,1
lVylCKU-NyR83eMeI5cYFQ,2
YZJxCGJYGYR-IbazxS3Exw,7
YgF4zJnHiG9vXnGQi4JxFQ,13
4Ya58E_qODlTiThEsYsVbw,1
aVZQ5inUWxRWcM7PyDw9TQ,1
icbVUluTPo98jmvhQIZRnQ,1
Z6NYTLH4IOLabIU-ImFG2Q,1
u_wrAXTf-7036O8k6c-2zA,1
ENVFcTaoTxAIpAnzysibvA,2
ccJiFiX20OPxqPCVOePqyg,1
wHPkNTlW3UW3XpKuMyr8Qg,1
I0w1aLdLC_SfQATtZNZIOQ,1
Y-avMNX_c1Z1rMB1m20wHA,1
hLVMSWU-Rl_xNjvLX_lL8A,2
T4ABqRozK03_ZJLbxHYzOg,4
HtTULraJCT5tGFjGOQkUHA,5
9a7CSDQm4V1fnVdHPFBKkA,2
h6TMKJd5VxvipWQMh6Q-WA,1
7ukapK5BiHECwdjhJpGJpQ,1
qhF2nm5cJitFdpufsLgwoA,8
WXq-T0anQraysdsqhDpMbA,2
MrrmWzGgHmN2OK2eYt_9BQ,1
dSBhrg8UrZn1Z2eTdI8mWQ,3
rHQwXOOwGTa1bb-yzgvqDg,10
dHcbuHqV98qzCRLb3-E46A,1
kJuqUsSqGQmfpvFqKgS0cQ,1
yO0UxQvm3ujFDP5t4SMd2A,1
foMOqCP1Tfpf2qXgtN7z3w,1
D9YdNaByUZxsuqXbQsJ4aQ,2
1d5Kr_chUFgsEv1Ao41h7g,1
cRzd-7KYWhLuPCc_H0Je2A,3
mQAFzRcOv8tsruXOBkGYtg,3
sa1iyjOCqy9SFc5IpgcWBg,1
KYkNOyxTfEibtMCNbJI_ug,1
5zbOaHWqMOhy0G4kEg9wKg,5
h_Wpw5bIxxnmj5LNt57gQA,5
En_wNGlEOLisvPmcu88vhw,1
6C5lbJkAMhSgCmQ3o_2sLg,1
15ywjC8Zqe_SJybiL-94-g,1
pWhaWrBMYyykptjvCO_60A,8
k5iA70JBHhY8ucLXGR0npA,8
7-daAMnlIiRXxo5zTlXsLQ,1
I2mHtOnroTmBkuCtYSKl9A,1
9tIjFbmboV3ioyng_G2Pgg,5
hB-OBU0R0PsveTeIklBX2Q,1
ru_LlJIG3WZyO7ULVRi_kA,1
HQF0z2ueGEwfTnsAPQl9DA,5
Pv21UqJ14y9tqGXY2nIXqg,3
erBDslOZXDI48j5QB_I_SA,8
lKtXiX-jMZWXpIh4ac1GOQ,1
Hxuil5JKAfI8TilSctya8w,2
U4qU0V5uTKtWfvWUPvsSQQ,1
hzonXi7qKySbV6bVKjP57Q,1
5wY8Vecq48OdhMST9oO5Sw,1
iZNgomysS4O7DatW0Wt1CA,1
pctgUvk8c3bDpNZKiSB9hg,5
a3fWn-OtlD0ovE2ls7e2-Q,1
EMAmvOht754y2ywOl_fcHw,5
mgqvYzkVRI7E17wEhJU-_A,1
c3ns8qusDA6UgTX18HnxYA,1
OjtN6czv75aHOSHkU8EWbQ,1
BwCg_kBz1e9xIzg2uffwKA,5
L5Ay57EOHoc-lI9bcGkexA,6
F5KoFMtuEotT4fNz9gtTtg,2
_rX2xDlQtbDipXJpg53-bA,7
M0al-AOhx--6V9ng3ulQXQ,1
TYcqqb7LWVBZpyYQYiusJA,1
tQeeBbdHdK_SCCS0hHPtFg,1
iUhVPCZCgTaXZ2x5iYlkRQ,10
4gkfvEF5pGgid_60MjJ1fQ,1
dWAlygs_gWyevQyADWQB-Q,1
0srFQ6z6K3IWjKKvbOFaTQ,1
6vXfK2qr-aHD4P9tOvHLzA,5
v7B7UfPsTxQxDd8Nrupeow,1
z4QSW0PFgMSOkMIAD24STw,1
8Los6IjffBVgpuSRfSqb2w,3
JPVhwIVoTnjRUMFOPzRFzg,5
KmSAsT3sPkZRE2LIMU8Gfw,1
V1P-Fpe9_CvMYlQ5cqVTRQ,1
_y-XR7GmRfNIEiccuJA-3Q,2
3YBAPPGq7Ad-54_3FoqjcQ,1
9tlvwmQ9mKb_38Gn6OmAHA,4
QC8vn_iUCBkjKn0378SvwQ,2
z7Dxgt2iwNWLrc7GMQlAKw,2
YvqjEB6WRiY8JtW_6VaZMA,1
x1_0SpqcpYn99NgG7l24gw,2
wX9zrb1P6tb8zgdamelSKA,1
DxuuP9Vwk8IGeDY0LLfEQw,1
bulZzrBRVTt2e2Uv1nMGrQ,1
50vAjRE16GmbxzsXOdJuhw,3
Pu73vNydN2AKSxiWpC0-ng,1
Y77XAcPZ6IFQOLZxXyySbQ,8
6kTpkpLWNbqAVe4gCZ9fyg,3
YnRMq9edzSChL1kL0Jqfag,1
ESDPrVZqf4gyFw7Tzmmf8g,3
Juo2NaqEuSvQp5_9DpHCuA,1
Bktp3kMlPuDO0-zgP6LYbw,1
UuwtbEDO4iNGeMqJTWydmg,1
gqvegXZ8I_rK6NUWIxuSMw,2
I1JvLRbtpl9O8bvwDXq1FQ,1
dUxRVDGmQT98z7pJkzxQfA,3
XZk1SPhiCI6acusRLrJpjw,1
-WB0PkWUA5YyhwT9zkuQ7Q,1
Agp-sUtPeH3yohMhZzvpNg,1
twtleL5WiyXOpe9MH0BqJw,2
vfEEeG8AB2YTQETiFkp1bg,2
ginuRaya4wRom3kB91PGCw,16
ue70iqFNdh2YIciTMmMogw,1
5PEaML4Bg76TD45l6gjGzg,1
oEhp7pp5NHp_V_AOaRXkig,1
e41NX0udVzAhZJy9FkNbIg,1
eO_9porCmaU8mJVDFATJZA,1
n7gezW4QT5TyWh4u0ab16Q,1
IynOXKF-9JIOVRVlkxo-mQ,4
VsHNNhOfx-zyWZZQth1WbQ,1
N7zkE3bXp5nRXcDywJjUVg,1
MgVnpA76FgNZ6_yTaN04Cg,4
9hfZp1xo7CPjHEo4DX0PfA,1
VX0dcpVOPMzKEixO9f4BJw,1
Rvpknpf-tqhEe2zc4qmJDw,1
-9ZFYnP6wRzNi9gfTiLZ4A,1
DCO8_8V-LCnd25jRiHgWoQ,5
XEKFK2VO5BgW15O3SZz8QA,6
G2fvxNAVF4lhWdvd1J9_vQ,1
DYM6AOAyUjidkLPlUl2FBA,3
DLsCQ3_btiTE2DHqw7O3rA,1
uYgTxpRK7BjKtZjSiyAKDg,4
KqpaOz5LaeshAHpZJ_XvgQ,12
ZdK-vD_2MfOoQqaeUzC7FA,2
UtoHv1RMj_WmOahnMIINKA,4
C5xRu2hRjlVXPb9vNCRE7A,1
Uv2aR-bcOThgZmWrYj7HvA,1
GjhV51ooyTM9GKY9mwuqoQ,17
A3hNMTAHGcqEothYXjQSGw,1
JrYioLCSN2_Z6lfcMyc7Nw,1
_Zoc6Eob_vcagHkR3YTaVQ,1
oFuv29LZUPOCKpcM-HYUJw,1
IHTYJTkGAV6sDlH3sgOtIA,1
qPCo5xBhLhewmKWfmXuqcQ,2
8GMsr0Ecm6zNxydWPsdh0w,1
CaoImVzU4uMREOlT0HiEsg,6
M9JJt9dn8NGUK1ohQqqIJQ,3
oO_CPB-8UM-h8sikLMorGw,1
cNsK9BeDp5R4JINnxD_zyQ,1
Pmu93_uK0f6KqnqDdealvw,1
8wttZJ4CsT5DXLSHUCJTxQ,1
wD0BwDMifsuBhH6WCUBYlg,4
MCTuJmeSmaLl9mPpjtAK7A,5
tea8GDIdg2EgnWk7gCy2jw,1
rCgNAopE3fmTkauJyhvvMw,2
0vMcN8YpiFROLNy9iJeqTQ,1
3r_xgoPuZuKizMtc4iib7Q,1
pIbHVJ6RbmgIHUoYp0I2OQ,1
tkNlbSn1gINmTX3oRevUCg,2
49B_3RE5dad22GfPtToSAA,1
eA5jUlN_cqxqPqYiCGxjOg,2
DyVQ495tWGSy0ciC9QdN6Q,1
EJmWWbXI47svVRuGsT--tw,1
JDNxdmE0CqBa20OjFPV7xQ,10
ILKityCUzq0dQWHY72GOGA,3
DDBM1aIU5t9JfwjwQRk1Sg,12
2QQMbWHg45qCzvVvBEBJTw,2
TnFPWQ5QNrKA-UuVJgVUbg,1
dZUrYvwXEFzNZ6IzQXQptw,1
ilvA4xLWhKx05i90OzaM3w,1
XBCemRY00R9MPOtdRNbxjw,1
AGnoMbAiUawiGzq4J2krDw,5
nZ9NI6JboKVdrJFyM2Lk1A,2
i4_hog8a6pl0ul_vZhkHXg,2
FCPzWgMtJf9kzkJpeskzYA,3
qCX9WjUjL81vfF4jgJ4cXQ,1
UjfmF2vsVGDkjI2I165iwg,1
5ohOLdX_fcK6c8-6Pp9FZA,1
8Lki7GOQaILY1dLRjvSflA,2
t2LoCqGXkr5mPtu2a336SA,10
MMYlce0L_M65xeh8SwV3WA,1
5tLMobmlv_UX2emJ2WeZbA,1
cJT8Bs_9fMHUqcEFgnwn3A,1
jYPu3Mdxdewf4X-KvOjf3g,1
uFOGvTGXY_MfEyStMqrfNg,3
0LvsZlWHFL6sqMZ_BOgWtg,1
DqTx8IEGpLuXcSFnUANe_A,1
ZZYSO04uC2Nu-3x7711x0w,1
n3aKJqRTJM8JjrFn_l6NwQ,17
hoF1JKyDzA91IIXn9o1BrA,1
zW79GbocgsMtSEKdnAa3Rw,1
VhYmESz7FGXPVFZUgIL60w,1
0lnCeJibb8-sKYy7ZCo1pQ,1
7k_4euowzW_PT92lXialQw,6
pvanYc5G15c2MZTi8hiCqw,1
NyUuEF18_9trHBZpR9H4PA,1
QlLt97XSEwlcjkTvlhBOrQ,1
YuKGL-7YUgrCID9yg_BAsw,1
aqe9f_jG65wBrHTZxGZIBw,2
DntgVfE9V1APep2qBzsMjg,1
ldtxYghu6OLAMxRkkKh3uA,4
ekKAmebbX6pYcG-1la4Tug,5
M3IVXjZc2L7Bgoab4oT5-g,1
6ev44s5bsWjVMoT72QXiCQ,1
71p7Qmz3PNjfrMqpAzgK3Q,2
Y_kH6P402Ekxt05Yg5M2mw,7
_hlhhNACb1VylCPDsWuVmg,2
QbPV6L1GOFqNpG1xdZb8BA,1
H2Hx_I6alPpnLZsBvnnhGQ,1
vAIyDKkeXnBc6G1GIxlekg,6
6FDwfE7h27nPuVaZxIksSw,1
mHZ46bMolXjdKCia9EG68Q,1
tUW0AXg4C3H9TP5lyhoQuA,8
vJCP7WzCGR0XZim9LRPkOQ,1
S48r_rr8VyKjvBZ7PKA4JQ,2
wpaJICVzRsa5LwnsMGu25A,1
48fKYpDZbGVu3tDxINuM9A,1
-FjVf2sl9wQ2n_z931r8Gw,1
afhjIDjHLMCVic35DZEuqw,1
5Z_yzr0w9cY01B-X2aQbEA,2
ARF_WDuDHR4W-vkxDqnnJw,2
B8REbpM6KwNizD-TW1zQFw,6
4-N6lmzgRuRMEX_esvh2sg,1
Hgf39c-NyS82070_XkrBPA,6
XM7tzWf7j1vSVgCRLmqt_A,2
ZtlVkwmrMLyLPyUtdr-6RA,1
6gUYF0fXAnXQdK3paXad0w,5
0ae0jnZj4gYuWOaAFb1ITA,1
ts5uXO8tL2qW205bB-TPmQ,2
030xaqW2akhXYFdmOTmEng,13
ilsqW1FWTjSLiYuW5hmXQQ,1
Ga-TTQaVEwgN6OfgI_Edgw,1
YE0yY3N4NJZnLM5LdFZOmQ,1
1Wza0EeYypvtiPgjIaESTw,1
R0NPQEVtdE-3atyhMFt6PQ,20
kzDzdbPupHiglDzs9HD0vA,1
hYaRNmn7pTI5uWDju29OyA,7
